market_year,state,issuer_id,median_age40_premium,mean_age40_premium,minimum_age40_premium,rated_plans,rating_areas
2020,IL,36096,480.915,492.883125,321.34,96,13
2020,IL,53882,435.0,407.94800000000004,343.75,5,3
2020,IL,85773,577.035,530.7141666666666,326.32,12,1
2020,IN,54192,399.27,421.3114438502674,265.95,11,17
2020,IN,76179,419.93,424.5546764705882,245.92,20,17
2020,KS,18558,500.46,478.6145714285715,356.72,5,7
2020,KS,39520,520.25,519.8773134328358,239.99,24,7
2020,KS,43490,501.23,484.533,347.08,10,1
2020,KS,76763,480.815,480.41400000000004,383.41,10,2
2020,KS,80065,489.295,484.1612121212121,361.72,34,4
2020,KY,36239,463.21,492.6619672131148,241.24,13,8
2020,KY,45636,453.29499999999996,436.1116666666667,284.84,12,6
2020,LA,19636,516.26,508.515,347.97,24,8
2020,LA,67243,557.3,578.2483333333333,433.66,6,8
2020,LA,97176,803.87,744.95675,540.08,5,8
2020,LA,98780,430.99,434.858,339.83,15,3
2020,ME,33653,556.5899999999999,552.0116071428572,238.63,14,4
2020,ME,48396,475.28,480.32290909090904,231.5,33,4
2020,ME,96667,489.70500000000004,480.6963333333333,235.13,9,4
2020,MI,15560,493.86,492.97809859154927,262.82,9,16
2020,MI,29698,367.6,379.21840000000003,232.57,30,15
2020,MI,40047,324.46500000000003,313.5190625,260.52,8,4
2020,MI,58594,307.68,325.1098484848485,202.2,6,11
2020,MI,60829,381.76,398.44015625000003,236.81,18,5
2020,MI,67183,339.9,317.7985714285714,224.77,7,3
2020,MI,74917,343.73,365.27253333333334,234.88,5,15
2020,MI,77739,337.305,345.0135,207.88,10,4
2020,MI,98185,411.155,391.7227027027027,201.13,16,16
2020,MO,32753,638.41,653.9412941176471,426.69,17,5
2020,MO,47840,448.78499999999997,394.35,239.47,10,1
2020,MO,53461,436.43,458.37083333333334,270.39,8,3
2020,MO,69512,462.15999999999997,457.18500000000006,321.25,10,1
2020,MO,74483,469.76,483.28599999999994,350.41,10,4
2020,MO,96384,484.0,493.0,410.0,5,1
2020,MO,99723,459.06,474.2988888888888,352.22,28,6
2020,MS,79975,489.59,503.0372916666667,425.31,8,6
2020,MS,90714,477.84000000000003,506.8520833333334,377.07,16,6
2020,MT,23603,464.5,454.06666666666666,336.0,10,4
2020,MT,30751,438.355,451.1361764705882,274.24,34,4
2020,MT,32225,413.01,417.41175000000004,287.15,10,4
2020,NC,11512,468.23,471.6371341463415,206.41,67,16
2020,NC,37900,406.69500000000005,408.19666666666666,195.53,16,3
2020,NC,73943,521.81,560.776,423.92,5,3
2020,NC,77264,527.1949999999999,528.89,373.85,8,4
2020,ND,37160,480.81,408.12857142857143,194.2,7,4
2020,ND,73751,401.40999999999997,393.28305555555556,233.08,12,4
2020,ND,89364,317.21500000000003,316.6303571428571,173.82,16,4
2020,NE,20305,530.74,537.2224615384615,278.17,21,4
2020,NE,83653,672.14,667.4965,351.81,16,4
2020,NH,59025,414.93,391.0633333333333,245.96,9,1
2020,NH,75841,390.45,379.5571428571429,314.4,7,1
2020,NH,96751,376.14,378.195,203.15,10,1
2020,NJ,23818,433.31,470.27833333333336,271.84,6,1
2020,NJ,77606,652.71,615.8066666666667,401.62,3,1
2020,NJ,91661,452.895,466.52875,315.59,8,1
2020,NJ,91762,383.77,488.34875,306.91,8,1
2020,NM,19722,298.505,304.423,244.42,6,5
2020,NM,42776,341.83,335.0602857142857,247.16,7,5
2020,NM,75605,430.97,432.2771428571429,265.67,35,5
2020,NM,93091,338.17,349.0268571428572,255.14,7,5
2020,OH,28162,469.71,524.2226605504587,261.02,45,3
2020,OH,29276,522.13,522.375701357466,272.7,17,13
2020,OH,29341,388.25,374.313,254.58,10,1
2020,OH,41047,369.345,363.47444444444443,254.38,36,11
2020,OH,45845,442.735,427.2365,266.57,10,2
2020,OH,52664,458.195,445.24875,292.84,8,2
2020,OH,64353,372.975,373.35266666666666,269.72,8,15
2020,OH,74313,516.45,503.6627777777778,324.6,9,2
2020,OH,77552,466.875,454.2471022727273,237.22,11,16
2020,OH,99969,460.28,453.5185217391304,203.81,60,17
2020,OK,21333,556.0550000000001,599.0611666666666,269.07,15,5
2020,OK,40463,467.39,447.6011111111111,275.22,9,1
2020,OK,87571,493.13,509.98175000000003,350.86,40,5
2020,OR,10091,446.0,416.8611111111111,226.0,18,4
2020,OR,39424,464.0,450.0877192982456,327.0,12,7
2020,OR,56707,443.5,465.38,299.0,11,7
2020,OR,63474,390.79,425.1003448275862,299.7,15,4
2020,OR,71287,441.0,399.56,293.0,10,5
2020,PA,16322,422.555,421.07440476190476,230.13,27,8
2020,PA,22444,513.86,521.65275,334.24,77,6
2020,PA,31609,532.26,560.295,351.5,8,1
2020,PA,33709,472.045,466.67541666666665,289.61,40,6
2020,PA,33871,464.21,540.9322222222222,464.21,9,1
2020,PA,38949,349.805,353.52125,214.5,16,2
2020,PA,45127,582.85,548.8744444444444,435.5,3,3
2020,PA,75729,543.74,558.8953846153846,411.45,39,6
2020,PA,79279,343.44,312.04545454545456,199.84,11,2
2020,PA,79962,385.72,394.54375,280.81,8,1
2020,PA,86199,480.63,461.180625,355.53,16,1
2020,PA,98517,460.56,440.28666666666663,304.7,9,1
2020,SC,16985,476.0,458.8433333333333,246.18,8,3
2020,SC,26065,541.375,503.5340467625899,201.59,28,46
2020,SC,42326,466.985,474.0011875,316.08,8,20
2020,SC,79222,515.87,515.1938095238095,333.32,14,12
2020,SD,31195,510.0,518.369375,249.29,16,4
2020,SD,60536,563.77,534.3000000000001,318.12,10,4
2020,TN,14002,411.53,502.1506,317.86,50,8
2020,TN,23552,472.265,464.61949999999996,298.0,10,2
2020,TN,70111,497.125,485.3443181818182,360.39,11,4
2020,TN,97906,466.33,482.80400000000003,337.36,30,3
2020,TN,99248,472.25,495.03333333333336,353.81,30,6
2020,TX,20069,402.46,374.79040000000003,242.33,10,5
2020,TX,26539,570.8299999999999,551.0395833333333,394.82,6,8
2020,TX,27248,476.28,467.0666666666667,339.36,6,3
2020,TX,29418,436.18,437.84120388349515,286.25,83,14
2020,TX,33602,421.065,443.43625,280.56,240,26
2020,TX,45786,419.69,396.601625,254.53,10,8
2020,TX,66252,392.205,401.5966666666667,228.63,42,7
2020,TX,71837,336.235,388.2075,311.28,8,2
2020,UT,18167,496.885,501.3595,295.86,8,5
2020,UT,34541,483.075,491.91333333333336,363.2,6,2
2020,UT,42261,453.65999999999997,516.241,314.66,12,6
2020,UT,68781,436.38,445.3598518518519,245.49,30,6
2020,UT,81808,408.47,431.6011111111111,333.88,6,3
2020,VA,10207,646.78,517.9666666666667,236.0,3,1
2020,VA,20507,488.07,463.3741860465116,290.26,15,5
2020,VA,25922,488.22999999999996,478.83599999999996,352.28,10,1
2020,VA,37204,436.25,463.896,402.75,5,4
2020,VA,40308,1291.7150000000001,1291.7150000000001,1282.17,2,1
2020,VA,41921,502.56,481.916,390.15,10,3
2020,VA,80352,514.4,480.0,409.71,5,1
2020,VA,88380,430.48,452.7363247863248,292.73,10,12
2020,VA,95185,594.77,575.0922222222222,359.27,9,3
2020,WI,14630,462.05,442.31885714285715,281.0,7,5
2020,WI,20173,473.895,461.0516666666667,291.52,6,2
2020,WI,37833,474.865,451.1402192982456,230.17,57,7
2020,WI,38166,520.685,527.3499999999999,281.17,8,9
2020,WI,38345,435.78999999999996,422.16033898305085,225.83,52,7
2020,WI,52697,468.28499999999997,453.0804166666667,326.47,8,9
2020,WI,57845,466.5,466.8297619047619,225.93,12,6
2020,WI,58326,366.375,353.621,277.14,10,1
2020,WI,81413,643.475,572.2005555555556,417.69,18,4
2020,WI,84670,533.92,553.3914285714285,372.97,14,1
2020,WI,86584,632.9200000000001,609.0998888888888,349.93,18,5
2020,WI,87416,442.86,443.21285714285716,272.05,7,5
2020,WI,94529,478.77,464.52113924050633,259.54,27,5
2020,WV,31274,653.9,677.8745454545455,422.29,8,11
2020,WV,50328,628.87,644.6709999999999,435.49,11,10
2020,WY,11269,761.53,746.1583333333333,543.1,10,3
2021,AK,38344,608.0,570.4,430.0,5,3
2021,AK,77963,535.0,548.75,436.0,4,3
2021,AL,46944,537.07,514.1658241758242,283.18,7,13
2021,AL,73301,593.88,571.5699999999999,384.69,8,1
2021,AR,13262,495.23,495.23,415.71,2,7
2021,AR,37903,428.81,464.9533333333334,416.89,3,7
2021,AR,62141,416.74,412.15,322.06,19,7
2021,AR,70525,422.85,442.6925,375.91,4,7
2021,AR,75293,399.75,417.4,343.46,7,7
2021,AZ,13877,393.4,403.6790909090909,270.02,11,2
2021,AZ,40702,462.65,441.54285714285714,357.81,7,1
2021,AZ,53901,503.36,518.2478125,246.3,96,7
2021,AZ,87247,383.37,396.8586363636363,275.35,22,2
2021,AZ,91450,500.6,495.2542056074766,308.84,44,5
2021,AZ,97667,429.815,417.10875,347.29,8,1
2021,DE,76168,525.4449999999999,512.8075,302.72,12,1
2021,FL,12379,415.63,419.11912568306013,259.89,84,15
2021,FL,16842,605.56,648.698649921507,321.81,26,67
2021,FL,19898,533.935,547.1087719298246,308.49,12,19
2021,FL,21663,517.53,515.126926984127,304.86,50,63
2021,FL,30252,516.91,546.2514207650273,324.71,39,50
2021,FL,36194,468.53,441.1984722222222,200.29,36,4
2021,FL,40572,424.63,413.20925595238094,256.99,15,24
2021,FL,48121,471.32000000000005,469.0009090909091,337.91,20,11
2021,FL,54172,472.57,462.9675757575758,323.94,11,12
2021,FL,56503,490.3,498.2857714285714,249.75,35,5
2021,GA,49046,551.29,552.5964215686274,263.87,48,14
2021,GA,58081,486.505,475.2861111111111,352.84,9,2
2021,GA,60224,470.12,450.1228787878788,296.8,11,6
2021,GA,70893,476.225,466.2368333333334,340.75,30,16
2021,GA,83761,494.365,520.3294047619047,348.63,78,14
2021,GA,89942,459.36,438.6255555555556,303.21,18,1
2021,HI,18350,452.91499999999996,425.1983333333333,196.68,12,1
2021,HI,60612,485.45,468.94363636363636,313.98,11,1
2021,IA,25896,391.525,394.035,299.05,6,7
2021,IA,45819,470.11,452.6020833333334,290.5,12,4
2021,IA,93078,450.76,460.82588235294116,257.41,36,7
2021,IL,20129,552.14,521.7163541666666,349.12,12,8
2021,IL,27833,426.575,424.0564444444445,310.59,15,6
2021,IL,36096,482.99,496.39043010752687,268.19,93,13
2021,IL,44522,444.315,430.4073333333333,279.41,10,3
2021,IL,53882,432.8,426.33599999999996,349.08,15,4
2021,IL,54322,468.86,438.09222222222223,347.18,9,1
2021,IL,65280,496.16999999999996,437.355,288.39,10,1
2021,IL,85773,502.16999999999996,472.9271428571428,291.4,14,1
2021,IN,17575,541.98,550.0699999999999,467.82,4,1
2021,IN,54192,410.67,434.25187165775407,283.51,11,17
2021,IN,76179,473.71000000000004,478.84936274509806,290.51,24,17
2021,KS,18558,511.21500000000003,485.32642857142855,369.97,6,7
2021,KS,39520,528.72,532.7078571428572,243.7,24,7
2021,KS,43490,450.08,434.30333333333334,314.69,12,1
2021,KS,76763,514.48,501.224375,403.99,16,2
2021,KS,80065,498.19,490.0870229007634,361.91,36,7
2021,KS,94248,556.4,533.905,376.14,6,1
2021,KY,36239,472.53,491.2888235294118,247.74,25,8
2021,KY,45636,471.11,449.8067857142857,278.89,12,7
2021,LA,19636,563.24,556.013768115942,379.35,27,8
2021,LA,67243,455.13,563.075,440.63,5,8
2021,LA,97176,890.39,813.403,559.41,5,8
2021,LA,98780,433.96000000000004,454.3445454545454,338.2,22,3
2021,ME,33653,457.915,455.82916666666665,227.63,15,4
2021,ME,48396,422.4,413.73720000000003,205.94,30,4
2021,ME,96667,426.4,420.35459459459463,216.99,11,4
2021,MI,15560,476.71000000000004,477.1202380952381,262.58,8,16
2021,MI,29698,355.125,369.82205555555555,230.79,38,15
2021,MI,40047,314.43,309.3181818181818,259.11,11,4
2021,MI,58594,362.90999999999997,366.8378409090909,222.88,16,11
2021,MI,60829,386.16,408.96326923076924,244.23,14,5
2021,MI,67183,304.6,297.114,240.1,5,3
2021,MI,74917,344.78,357.88573333333335,229.63,5,15
2021,MI,77739,346.16,322.7415384615385,234.43,13,1
2021,MI,98185,413.5,397.39853658536583,199.65,17,16
2021,MO,32753,603.39,611.3854444444445,274.81,15,6
2021,MO,34762,628.33,605.7175000000001,400.94,12,3
2021,MO,47840,447.1,393.283,261.83,10,1
2021,MO,53461,389.03,414.89025974025975,221.34,26,8
2021,MO,69512,482.64,470.9041666666667,336.33,12,1
2021,MO,74483,483.095,499.79125,331.63,23,4
2021,MO,96384,547.0,550.4285714285714,466.0,7,1
2021,MO,99723,504.265,521.9873125,385.56,32,9
2021,MS,79975,457.395,459.11651515151516,396.85,11,6
2021,MS,90714,495.25,516.725303030303,391.58,22,6
2021,MT,23603,503.5,479.0,355.0,10,4
2021,MT,30751,435.33,449.74764705882353,270.32,34,4
2021,MT,32225,401.03499999999997,411.36,265.88,10,4
2021,NC,11512,446.01,451.67264864864865,209.9,88,16
2021,NC,19958,593.5999999999999,570.2888095238095,367.67,6,7
2021,NC,37900,422.48,411.76084337349397,202.25,52,7
2021,NC,69803,602.89,575.1859999999999,403.98,10,1
2021,NC,73943,583.9549999999999,589.671875,371.45,16,10
2021,NC,77264,533.89,523.621216931217,339.15,21,9
2021,ND,37160,481.71500000000003,424.3525,194.2,8,4
2021,ND,73751,395.36,385.426,233.06,14,3
2021,ND,89364,344.525,359.2475,153.53,16,4
2021,NE,20305,514.75,511.86645161290323,259.76,23,4
2021,NE,83653,583.19,612.1263636363636,298.58,22,4
2021,NH,59025,371.84000000000003,360.21416666666664,199.12,12,1
2021,NH,75841,335.55,325.18615384615384,247.2,13,1
2021,NH,96751,311.58,319.194,176.9,10,1
2021,NM,19722,307.14,298.8624444444444,230.84,9,5
2021,NM,39006,374.675,367.56100000000004,254.83,8,5
2021,NM,42776,346.52,336.72825,241.48,8,5
2021,NM,75605,379.37,399.0317142857143,240.68,35,5
2021,NM,75787,281.275,291.37666666666667,211.37,6,5
2021,OH,28162,430.18,462.92999999999995,246.77,37,3
2021,OH,29276,482.225,482.53908088235295,247.34,17,16
2021,OH,29341,383.86,370.65999999999997,253.52,14,2
2021,OH,41047,365.26,357.0697165991903,241.66,19,13
2021,OH,45845,483.96000000000004,460.61800000000005,286.17,12,5
2021,OH,52664,462.625,454.6675,294.98,8,2
2021,OH,64353,357.12,358.5519393939394,269.4,11,15
2021,OH,74313,562.8599999999999,553.5688888888889,351.08,9,2
2021,OH,77552,481.445,472.94107954545456,271.1,11,16
2021,OH,99969,440.55,444.42431111111114,187.61,99,17
2021,OK,21333,491.65999999999997,530.1848571428571,249.76,25,5
2021,OK,28292,500.59000000000003,461.53357142857146,353.33,7,2
2021,OK,40463,470.12,448.83363636363634,308.17,11,1
2021,OK,87571,506.43,503.1729268292683,366.78,41,5
2021,OK,91908,494.82,455.97909090909087,313.51,11,1
2021,OK,98905,482.11,482.11,471.08,2,2
2021,OR,10091,479.0,439.2888888888889,237.0,18,5
2021,OR,39424,491.0,488.15,338.0,18,7
2021,OR,56707,456.0,474.28,309.0,11,7
2021,OR,63474,510.64,503.05185185185184,338.55,9,7
2021,OR,71287,417.0,383.3,298.0,10,5
2021,OR,77969,416.735,437.46,307.24,24,7
2021,SC,16985,486.15,459.46733333333333,220.87,10,6
2021,SC,26065,523.765,479.37713519313303,200.92,26,46
2021,SC,42326,417.31,415.4998347107438,284.59,11,33
2021,SC,79222,461.08,464.89123809523807,294.97,21,30
2021,SD,31195,493.54,508.30020833333333,235.05,16,4
2021,SD,60536,536.4449999999999,537.02,252.29,11,4
2021,TN,14002,520.575,538.1774074074075,295.37,54,8
2021,TN,23552,515.28,499.70576923076925,319.01,13,2
2021,TN,69443,515.32,541.41,384.31,7,5
2021,TN,70111,488.27,481.31857142857143,330.33,19,7
2021,TN,97906,439.71500000000003,441.565,317.99,32,3
2021,TN,99248,436.33000000000004,449.4114583333333,358.09,48,6
2021,TX,20069,413.9,410.5990769230769,264.5,13,5
2021,TX,26539,580.75,568.236388888889,448.92,9,8
2021,TX,27248,491.71,483.43185185185183,379.96,9,3
2021,TX,29418,483.7,503.0311519607843,357.77,68,20
2021,TX,33602,434.555,455.8931666666667,286.37,240,26
2021,TX,40788,452.81,441.42604166666666,375.86,8,6
2021,TX,45786,413.18,380.71658119658116,277.16,13,9
2021,TX,54837,317.41,336.02555555555557,236.46,6,6
2021,TX,66252,432.375,421.83516129032256,248.19,62,7
2021,TX,71837,473.755,481.48499999999996,381.0,4,2
2021,UT,18167,452.3,429.5563636363636,315.96,11,5
2021,UT,22013,462.15,462.47,331.39,7,5
2021,UT,34541,512.65,508.65399999999994,338.6,3,5
2021,UT,42261,523.81,546.4335714285714,324.08,14,6
2021,UT,68781,390.86,418.6794871794872,240.67,26,6
2021,UT,81808,463.27,450.785,359.48,8,3
2021,VA,10207,573.76,469.77333333333337,237.61,3,1
2021,VA,20507,520.43,477.9620930232558,326.01,15,5
2021,VA,24251,501.855,479.4592857142857,386.59,7,2
2021,VA,25922,466.1,477.0736363636363,336.36,11,1
2021,VA,37204,472.525,489.916,398.73,5,4
2021,VA,40308,1358.415,1358.415,1349.34,2,1
2021,VA,41921,447.59,428.5274074074074,342.7,18,3
2021,VA,88380,406.51,421.866,272.27,9,12
2021,VA,95185,518.0,482.6627272727273,290.3,11,3
2021,WI,14630,429.03,422.69314285714285,276.37,7,5
2021,WI,20173,467.86,443.75947368421055,282.12,13,6
2021,WI,37833,462.355,442.8641304347826,231.73,46,7
2021,WI,38166,526.29,529.927840909091,266.26,16,9
2021,WI,38345,432.32,413.8977777777778,229.93,54,7
2021,WI,52697,414.06,423.8484848484849,322.39,11,9
2021,WI,57845,506.4,493.0951020408163,227.37,14,6
2021,WI,58326,370.77,356.8233333333333,273.94,9,1
2021,WI,79475,411.67499999999995,420.5958333333333,343.83,8,3
2021,WI,81413,676.065,601.10375,402.46,16,4
2021,WI,84670,444.61,473.5314583333333,321.38,16,6
2021,WI,86584,509.85,511.3517647058824,279.49,17,7
2021,WI,87416,407.56,420.62349206349205,229.7,9,7
2021,WI,94529,445.85,436.3707594936709,207.86,27,5
2021,WV,31274,729.37,735.9098181818182,426.05,10,11
2021,WV,50328,673.34,690.5770247933884,480.03,11,11
2021,WY,11269,658.35,653.8847222222222,478.41,12,3
2021,WY,38576,663.28,674.4925,565.57,4,3
2022,AK,38344,597.33,580.5871428571429,452.92,7,3
2022,AK,77963,524.0,537.25,416.0,4,3
2022,AL,46944,573.98,553.1134782608696,303.37,8,13
2022,AL,69461,595.74,585.3378571428572,390.7,7,4
2022,AL,73301,521.96,496.166,327.55,15,1
2022,AR,13262,527.57,527.57,448.04,2,7
2022,AR,15724,422.54,436.0807142857143,301.88,28,2
2022,AR,37903,445.57,478.95000000000005,427.27,3,7
2022,AR,62141,405.3,404.4085714285714,311.13,21,7
2022,AR,70525,436.41999999999996,454.8125,382.4,4,7
2022,AR,75293,430.81,426.6744444444444,348.09,9,7
2022,AZ,13877,404.315,408.4344827586207,263.37,29,2
2022,AZ,23435,389.42,399.942,291.24,10,3
2022,AZ,32311,368.22,391.57,293.01,8,1
2022,AZ,40702,350.035,371.09738095238095,287.51,14,3
2022,AZ,53901,552.3800000000001,576.033,266.88,98,7
2022,AZ,87247,315.165,337.2506666666667,233.24,30,2
2022,AZ,91450,459.9,482.74089655172406,319.62,29,5
2022,AZ,97667,470.145,522.1386111111111,376.21,12,3
2022,DE,76168,548.19,526.9846153846154,307.08,13,1
2022,FL,12379,470.28,462.05588732394364,241.51,175,21
2022,FL,16842,661.76,709.7313986013986,354.95,26,67
2022,FL,19898,505.97,520.1805194805195,305.94,14,22
2022,FL,21663,494.44,499.54059920859237,302.24,58,61
2022,FL,30252,513.87,545.5239520958083,335.01,48,53
2022,FL,36194,470.40999999999997,447.55466666666666,195.25,36,5
2022,FL,40572,454.92,444.95488146551725,246.99,64,29
2022,FL,48121,492.08000000000004,491.12470588235294,361.73,17,12
2022,FL,54172,492.04999999999995,490.63648148148144,338.06,10,12
2022,FL,56503,512.26,521.4721621621622,262.51,37,5
2022,FL,66966,519.59,517.9976190476191,426.86,3,7
2022,FL,68398,473.18,461.66739285714283,356.1,20,14
2022,FL,86382,460.51,459.48857142857145,400.3,14,2
2022,FL,92120,466.795,481.8883333333333,342.21,10,6
2022,GA,15105,363.25,376.7152307692308,261.44,13,5
2022,GA,38146,406.725,379.85499999999996,258.31,30,2
2022,GA,43802,476.29499999999996,469.1928125,304.19,16,4
2022,GA,49046,408.33500000000004,414.8563425925926,225.39,48,15
2022,GA,58081,401.48,392.26375,281.97,32,2
2022,GA,60224,385.89,392.80798245614034,231.62,13,10
2022,GA,70893,385.79,386.67713438735177,262.74,41,16
2022,GA,82824,459.02,457.68,365.18,15,3
2022,GA,83761,390.315,401.07982857142855,192.72,33,14
2022,GA,89942,429.82,412.47349999999994,283.61,20,1
2022,GA,90617,332.02,348.56370370370365,229.78,9,6
2022,HI,18350,449.66,410.10571428571427,196.89,7,1
2022,HI,60612,486.61,468.7027272727273,312.56,11,1
2022,IA,25896,439.01,439.5483333333333,347.64,6,7
2022,IA,45819,431.40999999999997,409.6912037037037,263.39,27,4
2022,IA,93078,466.92,474.113237410072,265.72,40,7
2022,IL,11574,407.445,402.4787,280.34,36,3
2022,IL,20129,601.99,569.8332291666667,357.81,12,8
2022,IL,27833,413.405,410.8669540229885,258.49,29,6
2022,IL,32355,398.08,397.89238095238096,357.71,7,3
2022,IL,36096,493.54499999999996,514.5419444444444,274.28,108,13
2022,IL,42529,407.21000000000004,403.65375,289.47,10,4
2022,IL,44522,360.04,363.3808888888889,268.43,15,3
2022,IL,53882,438.11,433.9504,353.63,25,4
2022,IL,54322,480.85,463.8355555555555,355.46,9,1
2022,IL,65280,448.78,421.838,291.58,10,1
2022,IL,85773,574.95,539.5430769230769,350.27,13,1
2022,IN,17575,394.865,424.8203125,310.09,10,11
2022,IN,35755,404.935,424.18465909090907,325.62,8,11
2022,IN,54192,402.93,420.4766515837104,272.86,13,17
2022,IN,76179,434.34,443.5438352941177,305.26,25,17
2022,KS,18558,529.49,516.8185714285714,402.88,6,7
2022,KS,32542,410.14,411.41875,330.32,8,1
2022,KS,34368,458.1,451.0576571428571,332.14,25,7
2022,KS,39520,617.52,633.2025316455696,285.61,26,7
2022,KS,43490,465.71,455.2848275862069,318.01,29,1
2022,KS,76763,534.6800000000001,546.508,427.41,20,2
2022,KS,94248,493.79,514.1833333333333,394.58,9,1
2022,LA,19636,591.94,582.793698630137,396.95,31,8
2022,LA,61604,483.46000000000004,483.62394736842106,363.6,19,2
2022,LA,67243,472.77,578.068,450.95,5,8
2022,LA,69842,688.71,692.1540740740741,475.02,9,3
2022,LA,97176,930.3900000000001,846.6705,581.48,5,8
2022,LA,98780,487.28499999999997,500.09766666666667,355.33,30,3
2022,MI,15560,497.95500000000004,499.31349206349205,273.5,8,16
2022,MI,29698,380.885,391.96933333333334,237.71,40,15
2022,MI,40047,334.26,344.00800000000004,315.91,7,5
2022,MI,58594,342.385,347.3591958041958,217.51,26,11
2022,MI,58996,310.46,313.30125,233.83,8,2
2022,MI,60829,380.66,396.1959016393443,239.93,17,5
2022,MI,71667,335.845,351.0202380952381,253.63,14,3
2022,MI,74917,364.56,371.83831460674156,243.69,7,15
2022,MI,77739,375.82,351.38178571428574,235.0,28,1
2022,MI,98185,414.84,413.5849717514124,218.1,18,16
2022,MO,32753,544.665,554.2070512820513,262.62,13,6
2022,MO,34762,550.9,570.4854545454546,439.89,11,3
2022,MO,47840,424.235,396.486,275.69,10,1
2022,MO,48161,497.0,499.57399999999996,373.16,15,4
2022,MO,53461,427.755,443.3171875,225.62,29,9
2022,MO,69512,447.78999999999996,453.3231034482759,311.24,29,2
2022,MO,74483,538.99,551.393695652174,356.83,33,4
2022,MO,96384,550.0,555.8571428571429,477.0,7,1
2022,MO,99723,498.92,512.4703937007874,348.61,46,10
2022,MS,14624,427.09,462.86199999999997,412.44,5,4
2022,MS,56766,466.22,481.42575,412.57,10,4
2022,MS,79975,495.84000000000003,508.3475925925926,436.99,9,6
2022,MS,90714,479.59000000000003,496.8416049382716,397.43,27,6
2022,MT,23603,431.5,444.5416666666667,330.0,6,4
2022,MT,30751,421.18,441.9927027027027,262.72,37,4
2022,MT,32225,449.76,435.3557692307692,264.96,13,4
2022,NC,11512,478.88,496.8667272727273,221.64,143,16
2022,NC,17414,535.7950000000001,548.1229999999999,325.22,6,5
2022,NC,37900,484.6,510.3872,215.71,90,14
2022,NC,44007,969.4849999999999,932.0485416666667,660.94,3,16
2022,NC,54332,535.44,538.6460606060606,354.9,11,9
2022,NC,61671,543.75,541.51,333.72,5,14
2022,NC,69803,611.1600000000001,584.165294117647,405.43,34,1
2022,NC,73943,620.49,625.7159139784947,397.86,19,10
2022,NC,77264,533.5,536.2335076923076,346.53,25,13
2022,NC,77320,399.12,409.08407407407407,214.41,9,9
2022,ND,37160,486.745,423.4575,190.32,8,4
2022,ND,73751,397.18,403.1365714285714,225.99,14,3
2022,ND,89364,356.34000000000003,368.9119642857143,158.24,16,4
2022,NE,20305,569.855,569.2694565217391,294.87,30,4
2022,NE,26289,550.195,576.6322857142858,390.91,22,4
2022,NE,57424,646.115,659.4865178571429,409.88,28,4
2022,NE,83653,587.55,605.6382222222222,253.51,30,4
2022,NH,59025,378.58,368.39454545454544,221.72,11,1
2022,NH,75841,321.23,328.1952631578947,264.34,19,1
2022,NH,96751,306.66,302.7892857142857,191.44,14,1
2022,OH,28162,459.77,497.2097894736842,259.8,39,3
2022,OH,29276,478.44,486.9404844290657,233.17,17,17
2022,OH,29341,409.56,415.0494117647059,253.45,51,2
2022,OH,41047,416.90999999999997,418.700582010582,302.57,27,14
2022,OH,45845,508.61,510.3045806451613,306.75,31,5
2022,OH,52664,373.32500000000005,374.04205882352943,224.65,17,2
2022,OH,64353,403.345,412.39303571428576,318.9,7,16
2022,OH,74313,490.57,499.6913636363636,335.61,11,2
2022,OH,77552,480.4,477.2398617511521,278.57,13,17
2022,OH,99969,468.28,465.8070833333333,209.71,100,17
2022,OK,21333,498.92499999999995,542.0806818181818,263.51,27,5
2022,OK,40463,487.07,468.93266666666665,329.92,15,1
2022,OK,45480,455.33000000000004,463.45200000000006,385.88,10,2
2022,OK,62505,457.65,461.8547619047619,354.48,21,2
2022,OK,87571,522.97,522.6594642857143,368.83,56,5
2022,OK,91538,365.1,388.2761111111111,280.94,9,2
2022,OK,91908,483.0,461.0118518518518,326.66,27,1
2022,OK,98905,477.32,418.25857142857143,250.5,7,2
2022,OR,10091,494.0,452.73015873015873,229.0,9,7
2022,OR,39424,488.5,485.4387755102041,336.0,22,7
2022,OR,56707,457.5,468.8,308.0,11,7
2022,OR,63474,541.19,535.5371428571428,364.24,3,7
2022,OR,71287,427.0,399.96,313.0,10,5
2022,OR,77969,465.99,470.78728971962613,308.71,27,7
2022,SC,16985,421.78499999999997,430.77122222222226,238.94,45,12
2022,SC,26065,492.65,464.39561124694376,194.51,25,46
2022,SC,42326,488.74,490.46355481727574,355.67,7,43
2022,SC,79222,445.01,448.4292942176871,246.89,28,42
2022,SD,31195,469.95,486.0052083333333,223.52,16,4
2022,SD,60536,479.96500000000003,532.7638461538462,255.14,17,4
2022,TN,14002,553.76,556.2534939759037,322.52,83,8
2022,TN,23552,457.845,471.4240625,298.5,16,2
2022,TN,69443,519.435,522.6418333333334,332.45,10,6
2022,TN,70111,454.59,452.2082857142857,319.93,25,7
2022,TN,97906,421.65,430.53000000000003,309.86,93,6
2022,TN,99248,457.425,469.8902777777778,383.94,12,6
2022,TX,17933,487.0,487.14285714285717,399.0,7,1
2022,TX,20069,448.585,432.5555392156863,260.09,68,5
2022,TX,26539,535.635,519.78575,396.44,10,8
2022,TX,27248,453.32,444.32814814814816,334.23,9,3
