puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,plan_id,plan_number_claims_received,plan_number_claims_denied,plan_number_claims_denied_referral_required,plan_number_claims_denied_out_of_network,plan_number_claims_denied_services_excluded,plan_number_claims_denied_not_medically_necessary_excl_behavioral_health,plan_number_claims_denied_not_medically_necessary_incl_behavioral_health,plan_number_claims_denied_other,enrollment_data,disenrollment_data,plan_type,metal_level,plan_number_claims_denied_not_medically_necessary_behavioral_health_only,average_monthly_enrollment,average_monthly_disenrollment,plan_number_claims_received_out_of_network,plan_number_claims_received_in_network,plan_number_claims_denied_in_network,plan_number_claims_resubmitted_out_of_network,plan_number_claims_resubmitted_in_network,plan_number_claims_denied_due_to_out_of_network,plan_number_claims_denied_not_medically_necessary_excluding_behavioral_health,plan_number_claims_denied_due_to_enrolle_benefit_limit_reached,plan_number_claims_denied_due_to_member_not_covered,plan_number_claims_denied_due_to_investigational_experimental_cosmetic_proceduce,plan_number_claims_denied_due_to_administrative_reason,IssuerMarketPlaceMarketingName,MarketCoverage,DentalOnlyPlan,PlanMarketingName,PlanType,MetalLevel,IsNewPlan,NetworkId,ServiceAreaId,NationalNetwork,IsHSAEligible,MEHBDedInnTier1Individual,MEHBInnTier1IndividualMOOP,_merge
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870258,,,11,22,83,,,88.0,,,POS,Silver,,,,39,1980,248,0,44,,,0,90,0,23,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS149,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870259,,,56,26,273,,,479.0,,,POS,Silver,,,,92,4940,845,,114,,17,,41,,71,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS159,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870260,,,,,103,,,359.0,,,POS,Silver,,,,111,3865,507,,41,,12,0,32,,33,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS169,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870261,,,,,32,,,,,,POS,Silver,,,,,483,46,0,15,,,0,17,0,,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS179,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870262,,,287,100,603,,,1476.0,,,POS,Silver,,18,,528,16384,2522,20,249,148,45,135,40,,191,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS189,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870263,,,13,14,103,,,234.0,,,POS,Silver,,,,55,3806,389,,82,,,0,,0,71,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS199,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870264,,,19,32,208,,,416.0,,,POS,Silver,,,,254,6111,661,0,82,,13,0,52,0,46,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS209,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870265,,,24,43,263,,,525.0,,,POS,Silver,,,,315,5183,824,,61,,22,0,57,,34,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS219,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870266,,,15,,122,,,350.0,,,POS,Silver,,,,46,3823,539,0,40,61,11,58,,0,24,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS229,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870267,,,,,43,,,42.0,,,POS,Silver,,,,36,633,77,0,22,,,0,,0,,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS239,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870268,,,21,19,191,,,367.0,,,POS,Silver,,11,,123,6650,647,0,85,,15,0,42,0,76,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS249,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870269,,,86,101,757,,,2109.0,,,POS,Silver,,21,,646,22454,3269,0,382,21,50,0,289,,272,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS259,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870270,,,,90,203,,,474.0,,,POS,Silver,,,,1228,3768,614,0,47,,,0,35,,17,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS269,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870271,,,,53,145,,,592.0,,,POS,Silver,,,,649,4714,948,,283,,,0,11,0,266,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Silver℠ Standard,POS,Silver,Existing,TXN009,TXS279,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870272,,,215,272,2258,,,5415.0,,,POS,Gold,15,147,27,1931,73415,9562,29,1521,33,118,,1138,,1279,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS029,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870273,,,95,108,857,,,2464.0,,,POS,Gold,,34,,412,23605,3543,,307,11,71,0,158,13,215,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS039,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870274,,,43,240,648,,,1747.0,,,POS,Gold,,19,,1050,14701,2485,21,234,,34,0,153,,227,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS049,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870275,,,551,760,5806,,,19655.0,,,POS,Gold,,217,32,2241,117577,26065,209,2071,29,286,0,600,26,1419,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS059,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870276,,,259,307,2423,,,5144.0,,,POS,Gold,,124,19,2245,62429,8706,45,1287,15,173,,867,11,888,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS069,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870277,,,48,129,563,,,766.0,,,POS,Gold,,16,,623,11763,1466,,196,16,42,,239,0,96,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS079,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870278,,,337,248,2815,,,6013.0,,,POS,Gold,24,82,16,1098,67654,9941,33,1398,67,179,12,610,,986,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS089,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870279,,,72,53,914,,,2537.0,,,POS,Gold,,42,,721,22324,3745,,383,,60,0,217,,280,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS099,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870280,,,120,289,1021,,,2700.0,,,POS,Gold,26,20,,797,22469,3982,54,374,27,36,,250,,320,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS109,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870281,,,640,1238,6453,,,14403.0,,,POS,Gold,22,369,66,5914,165717,24137,248,4879,32,343,14,1691,,4001,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS119,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870282,,,69,58,379,,,1232.0,,,POS,Gold,,13,,233,9042,1781,,140,,18,0,142,0,95,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS129,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870283,,,173,434,1926,,,5273.0,,,POS,Gold,,83,12,7376,51688,7949,48,842,17,88,,756,,630,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS139,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870284,,,1015,658,4928,,,11571.0,,,POS,Gold,14,280,50,2603,131286,21972,215,3422,70,283,20,3533,,2769,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS149,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870285,,,564,439,4914,,,9605.0,,,POS,Gold,,192,53,1700,82262,16026,103,2021,21,252,,1070,12,1376,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS159,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870286,,,323,565,4022,,,10443.0,,,POS,Gold,12,216,42,4067,109323,16883,71,2639,52,193,22,1319,13,2190,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS169,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870287,,,99,94,1113,,,1671.0,,,POS,Gold,,57,,793,35588,3307,16,651,25,59,0,317,,465,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS179,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870288,,,722,470,3630,,,8687.0,,,POS,Gold,13,148,23,2937,106409,14584,53,1617,28,290,0,1560,13,1162,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS189,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870289,,,285,570,1581,,,3292.0,,,POS,Gold,12,80,12,2216,48556,5955,90,931,12,105,,947,,781,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS199,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870290,,,437,1186,5945,,,10048.0,,,POS,Gold,24,220,36,8043,122709,18092,126,2502,49,276,,2026,13,1844,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS209,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870291,,,598,1703,8396,,,18198.0,,,POS,Gold,33,308,48,13641,176171,28950,239,3683,48,345,,2227,40,2781,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS219,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870292,,,93,207,1394,,,3239.0,,,POS,Gold,,79,15,1068,39711,5118,34,569,,75,0,508,,390,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS229,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870293,,,33,28,336,,,820.0,,,POS,Gold,,11,,148,13844,1429,,169,,12,,160,,155,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS239,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870294,,,181,138,1383,,,2159.0,,,POS,Gold,,87,12,647,46980,4286,,725,27,110,12,442,,518,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS249,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870295,,,489,565,4710,,,10182.0,,,POS,Gold,40,173,26,2926,121111,16654,32,2214,125,335,30,1211,22,1514,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS259,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870296,,,52,50,500,,,1119.0,,,POS,Gold,,12,,301,11094,1780,0,226,11,20,,78,,164,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS269,No,No,,,both
2026,2024,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0870297,,,31,91,372,,,1441.0,,,POS,Gold,,11,,662,9624,2031,13,120,,34,0,262,,79,Blue Cross and Blue Shield of Texas,Individual,No,Blue Advantage Plus Gold℠ 803,POS,Gold,Existing,TXN009,TXS279,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030002,,,106,128,77,,,183.0,,,HMO,Gold,0,,,186,1627,346,19,142,137,0,0,40,0,19,UnitedHealthcare,Individual,No,UHC Gold Standard,HMO,Gold,Existing,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030003,,,242,471,227,,,298.0,,,HMO,Gold,0,,,732,3441,634,36,323,547,0,0,46,0,61,UnitedHealthcare,Individual,No,UHC Gold Copay Focus $0 Indiv Med Ded,HMO,Gold,Existing,SCN011,SCS011,No,No,$0 ,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030004,,,724,1480,851,,,1086.0,,,HMO,Silver,0,25,,2975,12120,2199,101,1135,1617,0,0,388,0,250,UnitedHealthcare,Individual,No,UHC Silver Standard,HMO,Silver,Existing,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030006,,,282,107,293,,,346.0,,,HMO,Silver,0,14,,118,3165,754,13,443,163,0,0,115,0,89,UnitedHealthcare,Individual,No,UHC Silver Copay Focus $0 Indiv Med Ded,HMO,Silver,Existing,SCN011,SCS011,No,No,$0 ,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030008,,,554,860,862,,,1203.0,,,HMO,Bronze,0,64,13,1683,9307,2484,80,1110,942,0,0,555,0,270,UnitedHealthcare,Individual,No,UHC Bronze Standard,HMO,Expanded Bronze,Existing,SCN011,SCS011,No,Yes,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030012,,,8386,4365,11075,,,8731.0,,,HMO,Bronze,,1222,235,6970,85426,24646,283,14632,5804,0,0,7200,0,2168,UnitedHealthcare,Individual,No,UHC Bronze Copay Focus $0 Indiv Med Ded,HMO,Expanded Bronze,Existing,SCN011,SCS011,No,Yes,$0 ,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030013,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Bronze Essential,HMO,Bronze,New,SCN011,SCS011,No,Yes,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030022,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Silver Advantage,HMO,Silver,New,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0030024,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Gold Advantage,HMO,Gold,New,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0040002,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Bronze Copay Focus+ $0 Indiv Med Ded (Dental + Vision),HMO,Expanded Bronze,Existing,SCN011,SCS011,No,Yes,$0 ,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0040004,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Silver Advantage+ (Dental + Vision),HMO,Silver,New,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0040005,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Gold Advantage+ (Dental + Vision),HMO,Gold,New,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0060001,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Bronze Essential-,HMO,Bronze,New,SCN011,SCS011,No,Yes,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0060002,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Silver Standard-,HMO,Silver,New,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0070001,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Bronze Standard Plus Chiro,HMO,Expanded Bronze,New,SCN011,SCS011,No,Yes,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0070002,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Silver Standard Plus Chiro,HMO,Silver,New,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",33764SC0070003,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,UHC Gold Standard Plus Chiro,HMO,Gold,New,SCN011,SCS011,No,No,,,both
2026,2024,True,SC,33863,InStil Health Insurance Company,33863SC0010001,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,InStil Health,Individual,No,InHealth Basic 1,HMO,Silver,Existing,SCN001,SCS001,No,No,"$6,500 ",,both
2026,2024,True,SC,33863,InStil Health Insurance Company,33863SC0010002,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,InStil Health,Individual,No,InHealth Basic 1 + Adult Vision,HMO,Silver,Existing,SCN001,SCS001,No,No,"$6,500 ",,both
2026,2024,True,SC,33863,InStil Health Insurance Company,33863SC0010003,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,InStil Health,Individual,No,InHealth Basic 2,HMO,Silver,Existing,SCN001,SCS001,No,No,,,both
2026,2024,True,SC,33863,InStil Health Insurance Company,33863SC0010004,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,InStil Health,Individual,No,InHealth Basic Plus Standard,HMO,Gold,Existing,SCN001,SCS001,No,No,,,both
2026,2024,True,SC,33863,InStil Health Insurance Company,33863SC0010005,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,InStil Health,Individual,No,InHealth Basic Standard,HMO,Silver,Existing,SCN001,SCS001,No,No,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030014,,,700,1178,584,,,1117.0,,,HMO,Gold,0,17,,2025,12236,2372,208,1780,1395,,0,297,0,680,UnitedHealthcare,Individual,No,UHC Gold Standard (No Referrals),HMO,Gold,Existing,OHN011,OHS011,No,No,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030021,,,942,2432,1589,,,1906.0,,,HMO,Silver,0,45,,4455,22452,4347,584,2990,3084,0,0,757,0,977,UnitedHealthcare,Individual,No,UHC Silver Standard (No Referrals),HMO,Silver,Existing,OHN011,OHS011,No,No,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030026,,,1409,9179,2062,,,4420.0,,,HMO,Bronze,0,117,24,15306,31932,9322,1507,4170,11035,,0,1421,0,2590,UnitedHealthcare,Individual,No,UHC Bronze Standard (No Referrals),HMO,Expanded Bronze,Existing,OHN011,OHS011,No,Yes,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030030,,,4109,6909,4943,,,6381.0,,,HMO,Silver,0,175,32,12221,79316,15230,1706,9767,8918,,0,2770,,2611,UnitedHealthcare,Individual,No,"UHC Silver Copay Focus $0 Indiv Med Ded ($0 Virtual Urgent Care, No Referrals)",HMO,Silver,Existing,OHN011,OHS011,No,No,$0 ,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030031,,,6979,34089,9366,,,13711.0,,,HMO,Silver,,439,80,59065,159924,32941,5276,19620,40978,,0,6937,,8811,UnitedHealthcare,Individual,No,"UHC Silver Advantage ($0 Virtual Urgent Care, $8 Tier 2 Rx, No Referrals)",HMO,Silver,Existing,OHN011,OHS011,No,No,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030032,,,1446,2616,1360,,,2070.0,,,HMO,Gold,0,61,11,4532,28149,4566,590,3733,3300,,0,647,0,1013,UnitedHealthcare,Individual,No,"UHC Gold Copay Focus $0 Indiv Med Ded ($0 Virtual Urgent Care, $3 Tier 2 Rx, No Referrals)",HMO,Gold,Existing,OHN011,OHS011,No,No,$0 ,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030035,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Bronze Copay Focus $0 Indiv Med Ded ($0 Virtual Urgent Care, No Referrals)",HMO,Expanded Bronze,New,OHN011,OHS011,No,Yes,$0 ,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030042,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Gold Advantage ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)",HMO,Gold,New,OHN011,OHS011,No,No,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0030044,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Bronze Essential ($0 Virtual Urgent Care, No Referrals)",HMO,Bronze,New,OHN011,OHS011,No,Yes,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0070001,,,2428,5407,3359,,,3844.0,,,HMO,Silver,0,127,26,8836,55285,9718,1112,7002,6883,,,1475,0,1832,UnitedHealthcare,Individual,No,"UHC Silver Advantage+ ($0 Virtual Urgent Care, $8 Tier 2 Rx, Dental + Vision, No Referrals)",HMO,Silver,Existing,OHN011,OHS011,No,No,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0070002,,,2805,4887,2761,,,3811.0,,,HMO,Gold,0,111,20,8196,54945,8804,1133,6905,6342,,,1149,0,1906,UnitedHealthcare,Individual,No,"UHC Gold Advantage+ ($0 Virtual Urgent Care, $5 Tier 2 Rx, Dental + Vision, No Referrals)",HMO,Gold,Existing,OHN011,OHS011,No,No,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0070004,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Bronze Copay Focus+ $0 Indiv Med Ded ($0 Virtual Urgent Care, Dental + Vision, No Referrals)",HMO,Expanded Bronze,New,OHN011,OHS011,No,Yes,$0 ,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0070005,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Bronze Standard+ (Dental + Vision, No Referrals)",HMO,Expanded Bronze,New,OHN011,OHS011,No,Yes,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0070006,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Silver Standard+ (Dental + Vision, No Referrals)",HMO,Silver,New,OHN011,OHS011,No,No,,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0070007,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Silver Copay Focus+ $0 Indiv Med Ded ($0 Virtual Urgent Care, Dental + Vision, No Referrals)",HMO,Silver,New,OHN011,OHS011,No,No,$0 ,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0070008,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Gold Copay Focus+ $0 Indiv Med Ded ($0 Virtual Urgent Care, $3 Tier 2 Rx, Dental + Vision, No Referrals)",HMO,Gold,New,OHN011,OHS011,No,No,$0 ,,both
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",33931OH0070009,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Gold Standard+ (Dental + Vision, No Referrals)",HMO,Gold,New,OHN011,OHS011,No,No,,,both
2026,2024,True,KS,34368,Celtic Insurance Company,34368KS0110002,,,,,,,,,,,EPO,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2026,2024,True,KS,34368,Celtic Insurance Company,34368KS0110033,,,5291,1397,4160,,,3508.0,,,EPO,Gold,212,230,31,8150,129825,22796,166,16146,1368,4553,2285,3686,0,6496,Ambetter from Sunflower Health Plan,Individual,No,Everyday Gold,EPO,Gold,Existing,KSN001,KSS001,No,No,,,both
2026,2024,True,KS,34368,Celtic Insurance Company,34368KS0110043,,,7317,5021,7814,,,5447.0,,,EPO,Bronze,308,614,108,23335,201980,40665,490,29078,3525,6168,3625,7954,0,14375,Ambetter from Sunflower Health Plan,Individual,No,Everyday Bronze,EPO,Expanded Bronze,Existing,KSN001,KSS001,No,Yes,,,both
2026,2024,True,KS,34368,Celtic Insurance Company,34368KS0110047,,,5350,2952,5694,,,3245.0,,,EPO,Bronze,122,412,89,14804,132419,27134,235,18911,2051,4612,2330,5050,0,9305,Ambetter from Sunflower Health Plan,Individual,No,Elite Bronze,EPO,Expanded Bronze,Existing,KSN001,KSS001,No,Yes,$0 ,,both
