puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,claims_received_total_reported,claims_denied_total_reported,internal_appeals_filed,internal_appeals_overturned,external_appeals_filed,external_appeals_overturned,claims_received_in_network,claims_received_out_of_network,claims_denied_in_network,claims_denied_out_of_network,claims_received_total,claims_denied_total,denial_rate_total,denial_rate_in_network,internal_appeal_rate,internal_reversal_rate,external_reversal_rate,claims_resubmitted_in_network,claims_resubmitted_out_of_network,plan_count,product_count,network_count,service_area_count,new_plan_count,market_merge,median_age40_premium,mean_age40_premium,minimum_age40_premium,rated_plans,rating_areas,premium_merge
2025,2023,True,MS,14624,"Primewell Health Services of Mississippi, Inc.",,,61.0,42.0,0.0,0.0,105044.0,4776.0,17122.0,1380.0,109820.0,18502.0,0.1684756874886177,0.1629983625909142,0.0032969408712571,0.6885245901639344,,32607.0,162.0,8.0,1.0,1.0,1.0,3.0,both,446.965,481.6275,414.77,8.0,6.0,both
2025,2023,True,MS,56766,Cigna Health and Life Insurance Company,,,95.0,38.0,0.0,0.0,783392.0,49273.0,200728.0,43656.0,832665.0,244384.0,0.2934961839395195,0.2562293206976839,0.0003887324865784,0.4,,33290.0,2007.0,15.0,1.0,1.0,1.0,5.0,both,478.49,504.4496,412.47,15.0,5.0,both
2025,2023,True,MS,79975,"Molina Healthcare of Mississippi, Inc",,,28.0,12.0,0.0,0.0,254307.0,12989.0,58905.0,8221.0,267296.0,67126.0,0.2511298335927212,0.2316294871946112,0.0004171260018472,0.4285714285714285,,35890.0,2492.0,8.0,2.0,1.0,1.0,3.0,both,550.75,544.6847916666667,480.79,8.0,6.0,both
2025,2023,True,MS,90714,Ambetter of Magnolia Inc.,,,953.0,425.0,0.0,0.0,8387542.0,508654.0,1146839.0,169379.0,8896196.0,1316218.0,0.1479529003182933,0.1367312378286749,0.0007240441932871,0.4459601259181532,,444329.0,11151.0,25.0,3.0,2.0,1.0,6.0,both,490.495,509.4214666666667,393.26,25.0,6.0,both
2025,2023,True,MS,97560,"UnitedHealthcare of Mississippi, Inc.",,,64.0,21.0,,0.0,145357.0,23495.0,46398.0,16308.0,168852.0,62706.0,0.3713666406083434,0.319200313710382,0.0010206359837974,0.328125,,22210.0,1731.0,16.0,1.0,1.0,1.0,16.0,both,560.87,585.9705,430.72,16.0,5.0,both
2025,2023,True,MT,23603,PacificSource Health Plans,,,977.0,226.0,0.0,0.0,164025.0,6791.0,4831.0,5257.0,170816.0,10088.0,0.0590576995129261,0.0294528273129096,0.096847739888977,0.2313203684749232,,753.0,19.0,9.0,1.0,1.0,1.0,3.0,both,545.5,517.75,381.0,9.0,4.0,both
2025,2023,True,MT,30751,Blue Cross and Blue Shield of Montana,,,232.0,61.0,,,237510.0,16284.0,93689.0,4549.0,253794.0,98238.0,0.3870777086928769,0.3944633910151151,0.0023616115963272,0.2629310344827586,,439.0,441.0,65.0,2.0,2.0,7.0,28.0,both,463.41,478.2849230769231,278.18,65.0,4.0,both
2025,2023,True,MT,32225,Montana Health Cooperative,,,1419.0,320.0,27.0,,694579.0,62472.0,39839.0,26119.0,757051.0,65958.0,0.0871249096824388,0.0573570464986704,0.0215136905303374,0.2255109231853418,,33204.0,4011.0,23.0,3.0,3.0,2.0,12.0,both,467.175,455.7764864864865,244.24,23.0,4.0,both
2025,2023,True,NC,11512,Blue Cross and Blue Shield of NC,,,1861.0,665.0,77.0,41.0,18257563.0,828734.0,3451238.0,280629.0,19086297.0,3731867.0,0.1955259839035303,0.1890305951566482,0.0004986780075495,0.3573347662547018,0.5324675324675324,1483453.0,16305.0,182.0,6.0,6.0,13.0,138.0,both,509.925,531.7605142857143,236.12,182.0,16.0,both
2025,2023,True,NC,13591,CareSource North Carolina Co.,,,0.0,0.0,0.0,0.0,7190.0,3515.0,2433.0,2458.0,10705.0,4891.0,0.4568893040635217,0.3383866481223922,0.0,,,1027.0,138.0,15.0,2.0,1.0,1.0,15.0,both,629.68,592.1046666666666,438.97,15.0,1.0,both
2025,2023,True,NC,17414,"AmeriHealth Caritas North Carolina, Inc.",,,48.0,34.0,0.0,0.0,207490.0,41250.0,81208.0,25649.0,248740.0,106857.0,0.4295931494733456,0.391382717239385,0.0004491984614952,0.7083333333333334,,59219.0,5348.0,4.0,1.0,1.0,1.0,3.0,both,446.02,462.1775,291.08,4.0,5.0,both
2025,2023,True,NC,44007,Celtic Insurance Company,,,,0.0,0.0,0.0,3145.0,5861.0,1140.0,721.0,9006.0,1861.0,0.2066400177659338,0.3624801271860095,,,,732.0,41.0,6.0,1.0,1.0,1.0,3.0,both,963.055,947.0426041666666,721.01,6.0,16.0,both
2025,2023,True,NC,54332,"UnitedHealthcare of North Carolina, Inc",,,1513.0,625.0,,,1461941.0,175986.0,436437.0,133832.0,1637927.0,570269.0,0.3481650891645354,0.2985325673197482,0.0026531338719095,0.4130865829477858,,273083.0,14150.0,18.0,1.0,1.0,1.0,7.0,both,620.77,627.6061111111111,404.05,18.0,9.0,both
2025,2023,True,NC,61671,Aetna Health Inc. (a PA corp.),,,658.0,295.0,,,8579391.0,657842.0,1330377.0,363435.0,9237233.0,1693812.0,0.1833678981573811,0.1550666008811115,0.0003884728647571,0.4483282674772036,,573008.0,18988.0,9.0,1.0,1.0,1.0,4.0,both,506.605,495.685873015873,303.71,9.0,14.0,both
2025,2023,True,NC,69803,"Oscar Health Plan of North Carolina, Inc",,,71.0,26.0,0.0,0.0,5363.0,2178.0,1223.0,1667.0,7541.0,2890.0,0.3832382973080493,0.2280440052209584,0.0245674740484429,0.3661971830985915,,81.0,12.0,21.0,1.0,1.0,1.0,4.0,both,641.49,600.6409523809523,410.69,21.0,1.0,both
2025,2023,True,NC,73943,"Cigna HealthCare of North Carolina, Inc.",,,140.0,33.0,,0.0,1043043.0,69455.0,178998.0,59680.0,1112498.0,238678.0,0.214542408166127,0.171611333377435,0.0005865643251577,0.2357142857142857,,52347.0,2567.0,16.0,1.0,1.0,1.0,6.0,both,606.185,628.1948863636363,378.63,16.0,11.0,both
2025,2023,True,NC,77264,Ambetter of North Carolina Inc.,,,1202.0,493.0,,,3494752.0,729910.0,535759.0,112710.0,4224662.0,648469.0,0.1534960666675819,0.1533038682000897,0.0018535967023866,0.4101497504159734,,276614.0,4787.0,45.0,3.0,2.0,2.0,28.0,both,519.9449999999999,521.4765,344.89,45.0,13.0,both
2025,2023,True,ND,37160,Blue Cross Blue Shield of North Dakota,,,141.0,48.0,,,606207.0,5146.0,89205.0,18673.0,611353.0,107878.0,0.1764577911615711,0.1471527052640434,0.0013070320176495,0.3404255319148936,,21061.0,52.0,13.0,3.0,3.0,2.0,5.0,both,501.62,441.31916666666666,194.84,13.0,4.0,both
2025,2023,True,ND,73751,Medica Health Plans,,,29.0,14.0,0.0,0.0,53942.0,2440.0,10572.0,2304.0,56382.0,12876.0,0.2283707566244546,0.1959882837121352,0.0022522522522522,0.4827586206896552,,5771.0,1022.0,25.0,3.0,3.0,4.0,19.0,both,418.4,419.902,210.6,25.0,3.0,both
2025,2023,True,ND,89364,Sanford Health Plan,,,135.0,86.0,,,420859.0,16963.0,20447.0,8488.0,437822.0,28935.0,0.066088501719877,0.048583967552078,0.0046656298600311,0.6370370370370371,,9313.0,326.0,24.0,2.0,2.0,2.0,10.0,both,410.39,404.8867857142857,167.55,24.0,4.0,both
2025,2023,True,NE,20305,Medica Insurance Company,,,903.0,406.0,16.0,,1463354.0,48870.0,258233.0,38378.0,1512224.0,296611.0,0.1961422381869352,0.1764665282631543,0.0030443914757038,0.4496124031007752,,139913.0,9798.0,39.0,3.0,3.0,5.0,17.0,both,584.625,592.7781355932204,310.4,39.0,4.0,both
2025,2023,True,NE,26289,"Nebraska Total Care, Inc.",,,552.0,267.0,12.0,,1472850.0,101892.0,180442.0,24760.0,1574742.0,205202.0,0.1303083298724489,0.1225121363343178,0.0026900322608941,0.483695652173913,,88531.0,636.0,31.0,3.0,2.0,1.0,20.0,both,556.865,566.5288709677419,376.9,31.0,4.0,both
2025,2023,True,NE,29678,Blue Cross and Blue Shield of Nebraska,,,802.0,193.0,13.0,,520183.0,23088.0,87307.0,22918.0,543271.0,110225.0,0.2028913746546383,0.1678390105020733,0.0072760263098208,0.240648379052369,,17315.0,1014.0,78.0,6.0,3.0,4.0,78.0,both,584.74,587.2274725274725,419.42,78.0,4.0,both
2025,2023,True,NE,57424,Oscar Insurance Company,,,801.0,464.0,,,23767.0,1230.0,4349.0,1009.0,24997.0,5358.0,0.2143457214865783,0.1829848108722177,0.1494960806270996,0.5792759051186017,,861.0,27.0,16.0,1.0,1.0,1.0,4.0,both,683.075,692.37484375,456.96,16.0,4.0,both
2025,2023,True,NE,73102,UnitedHealthcare Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,NH,13219,"Boston Medical Center Health Plan, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,NH,59025,Harvard Pilgrim Health Care of NE,,,43.0,23.0,,0.0,110436.0,309.0,28102.0,255.0,110745.0,28357.0,0.2560567068490677,0.2544641240175305,0.0015163804351659,0.5348837209302325,,2219.0,29.0,14.0,1.0,2.0,1.0,12.0,both,423.46,413.6692857142857,338.2,14.0,1.0,both
2025,2023,True,NH,75841,Celtic Insurance Company,,,424.0,304.0,0.0,0.0,724455.0,30886.0,87720.0,9542.0,755341.0,97262.0,0.1287656833138939,0.1210841253079901,0.0043593592564413,0.7169811320754716,,50143.0,323.0,22.0,3.0,2.0,1.0,9.0,both,361.445,358.04,294.11,22.0,1.0,both
2025,2023,True,NH,96751,Matthew Thornton Hlth Plan(Anthem BCBS),,,244.0,89.0,0.0,0.0,1899917.0,56515.0,377477.0,36565.0,1956432.0,414042.0,0.2116311734831571,0.1986807844763745,0.0005893121953811,0.3647540983606557,,245988.0,15348.0,19.0,1.0,2.0,1.0,6.0,both,322.81,311.2663157894737,200.77,19.0,1.0,both
2025,2023,True,OH,28162,AultCare Insurance Company,,,74.0,32.0,,,263962.0,17977.0,51849.0,5550.0,281939.0,57399.0,0.2035865914258048,0.1964260007122237,0.0012892210665691,0.4324324324324324,,173149.0,19941.0,42.0,1.0,3.0,3.0,3.0,both,469.755,504.6881730769231,265.82,42.0,3.0,both
2025,2023,True,OH,29276,Community Insurance Company(Anthem BCBS),,,793.0,259.0,,,3309316.0,248466.0,731789.0,164768.0,3557782.0,896557.0,0.2519988577152844,0.2211299857734951,0.0008844947950883,0.3266078184110971,,454382.0,30394.0,17.0,1.0,1.0,1.0,4.0,both,507.23,508.419446366782,241.55,17.0,17.0,both
2025,2023,True,OH,29341,Oscar Buckeye State Insurance Corp.,,,1745.0,777.0,34.0,,130353.0,19534.0,24643.0,9503.0,149887.0,34146.0,0.2278116180856245,0.1890481998879964,0.0511040824693961,0.4452722063037249,,1753.0,510.0,41.0,2.0,2.0,1.0,4.0,both,428.02,417.3158536585366,274.53,41.0,2.0,both
2025,2023,True,OH,31981,Antidote Health Plan of Ohio,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",,,342.0,161.0,,,345239.0,103121.0,125776.0,69116.0,448360.0,194892.0,0.4346774913016326,0.3643157348966948,0.0017548180530755,0.4707602339181286,,48967.0,9073.0,16.0,1.0,2.0,1.0,16.0,both,433.545,434.2869791666667,343.7,16.0,6.0,both
2025,2023,True,OH,41047,Buckeye Community Health Plan,,,604.0,391.0,,,2964447.0,283165.0,427746.0,81292.0,3247612.0,509038.0,0.1567422463028218,0.1442920045458731,0.0011865518880712,0.6473509933774835,,205435.0,2760.0,30.0,3.0,2.0,1.0,10.0,both,450.77,450.3568333333333,318.69,30.0,14.0,both
2025,2023,True,OH,45845,Oscar Insurance Corporation of Ohio,,,1758.0,788.0,42.0,,152068.0,6136.0,14491.0,3808.0,158204.0,18299.0,0.1156671133473237,0.0952928952836888,0.09607082354227,0.4482366325369738,,8844.0,169.0,27.0,1.0,1.0,1.0,4.0,both,542.14,532.629037037037,324.83,27.0,5.0,both
2025,2023,True,OH,52664,"Summa Insurance Company, Inc.",,,244.0,168.0,,,231936.0,16567.0,57441.0,10856.0,248503.0,68297.0,0.2748337042208746,0.2476588369205298,0.0035726313015212,0.6885245901639344,,3997.0,3997.0,20.0,1.0,1.0,1.0,3.0,both,409.55,411.55725,244.22,20.0,2.0,both
2025,2023,True,OH,64353,"Molina Healthcare of Ohio, Inc.",,,516.0,153.0,,,1220402.0,97895.0,294198.0,41889.0,1318297.0,336087.0,0.2549402752187102,0.2410664682620972,0.0015353167483419,0.2965116279069767,,183616.0,12051.0,6.0,2.0,1.0,1.0,2.0,both,480.32,481.6829166666666,380.82,6.0,16.0,both
2025,2023,True,OH,74313,Paramount Insurance Company,,,29.0,21.0,0.0,0.0,143428.0,7634.0,22062.0,3611.0,151062.0,25673.0,0.1699500867193602,0.1538193379256491,0.0011295913995247,0.7241379310344828,,9448.0,1308.0,17.0,1.0,1.0,2.0,6.0,both,516.31,508.9029411764706,333.02,17.0,2.0,both
2025,2023,True,OH,77552,"CareSource Ohio, Inc.",,,257.0,111.0,59.0,23.0,2082858.0,194848.0,445243.0,129875.0,2277706.0,575118.0,0.252498786059307,0.2137654127165654,0.000446864817307,0.4319066147859922,0.3898305084745763,253605.0,22130.0,12.0,2.0,1.0,1.0,2.0,both,516.94,520.9411764705883,293.66,12.0,17.0,both
2025,2023,True,OH,84867,Aetna Health Inc. (a PA corp.),,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,OH,99969,Medical Health Insuring Corp. of Ohio,,,1017.0,541.0,22.0,,1725912.0,82156.0,227431.0,73123.0,1808068.0,300554.0,0.1662293674795417,0.131774389424258,0.0033837513391936,0.5319567354965585,,223291.0,6829.0,107.0,1.0,4.0,8.0,37.0,both,480.06,493.7285121107267,225.58,107.0,17.0,both
2025,2023,True,OK,21333,Medica Insurance Company,,,130.0,66.0,,,359100.0,45931.0,85961.0,22780.0,405031.0,108741.0,0.2684757463009004,0.2393790030632135,0.0011955012368839,0.5076923076923077,,40031.0,8775.0,26.0,3.0,4.0,4.0,13.0,both,529.14,579.8255555555556,281.67,26.0,5.0,both
2025,2023,True,OK,45480,"UnitedHealthcare of Oklahoma, Inc.",,,166.0,47.0,0.0,0.0,136956.0,43352.0,44938.0,27809.0,180308.0,72747.0,0.40345963573441,0.3281199801396068,0.0022818810397679,0.2831325301204819,,22517.0,3931.0,15.0,1.0,1.0,1.0,6.0,both,592.7,547.832,446.51,15.0,2.0,both
2025,2023,True,OK,58944,"Taro Health Plan of Oklahoma, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,OK,62505,Celtic Insurance Company,,,279.0,97.0,,0.0,803944.0,245712.0,170942.0,34432.0,1049656.0,205374.0,0.1956583871287355,0.2126292378573632,0.0013584971807531,0.3476702508960573,,71014.0,1352.0,21.0,2.0,1.0,1.0,8.0,both,495.025,497.2660714285714,358.61,21.0,4.0,both
2025,2023,True,OK,87571,Blue Cross Blue Shield of Oklahoma,,,1581.0,376.0,59.0,22.0,8359015.0,531826.0,1960087.0,184436.0,8890841.0,2144523.0,0.241205865676824,0.2344877955117917,0.0007372268798236,0.2378241619228336,0.3728813559322034,90314.0,17266.0,84.0,3.0,3.0,12.0,28.0,both,569.365,584.9548809523809,417.24,84.0,5.0,both
2025,2023,True,OK,91908,Oscar Insurance Company,,,1974.0,776.0,11.0,,238001.0,78489.0,51193.0,22549.0,316490.0,73742.0,0.2329994628582261,0.2150957348918702,0.0267690054514388,0.3931104356636271,,2173.0,1858.0,15.0,1.0,1.0,1.0,4.0,both,433.15,425.1526666666667,310.61,15.0,1.0,both
2025,2023,True,OK,98905,CommunityCare HMO Inc.,,,142.0,69.0,0.0,0.0,164431.0,9055.0,16854.0,2661.0,173486.0,19515.0,0.1124874629653113,0.1024989205198533,0.0072764540097361,0.4859154929577465,,1432.0,99.0,12.0,1.0,1.0,1.0,5.0,both,531.0,467.19666666666666,268.39,12.0,2.0,both
2025,2023,True,OR,10091,PacificSource Health Plans,,,4055.0,946.0,,0.0,452760.0,7239.0,9756.0,2309.0,459999.0,12065.0,0.0262283178876475,0.0215478399151868,0.3360961458765023,0.233292231812577,,1848.0,96.0,10.0,2.0,2.0,1.0,1.0,both,489.0,495.3,258.0,10.0,7.0,both
2025,2023,True,OR,39424,"Moda Health Plan, Inc.",,,149.0,48.0,15.0,,954353.0,43464.0,143470.0,22853.0,997817.0,166323.0,0.1666868774534809,0.1503322145998388,0.0008958472370026,0.3221476510067114,,54925.0,1282.0,24.0,3.0,2.0,2.0,2.0,both,519.0,517.7850467289719,362.0,24.0,7.0,both
2025,2023,True,OR,56707,Providence Health Plan,,,513.0,391.0,,,502058.0,42474.0,19130.0,24351.0,544532.0,43481.0,0.0798502200054358,0.0381031673631333,0.0117982567098272,0.7621832358674464,,15121.0,1887.0,11.0,9.0,3.0,3.0,0.0,both,487.0,504.34,326.0,11.0,7.0,both
2025,2023,True,OR,63474,BridgeSpan Health Company,,,,,0.0,0.0,9708.0,244.0,866.0,199.0,9952.0,1065.0,0.1070136655948553,0.0892047795632468,,,,0.0,,3.0,1.0,1.0,1.0,0.0,both,535.81,547.0247619047619,382.23,3.0,7.0,both
2025,2023,True,OR,71287,Kaiser Foundation Healthplan of the NW,,,51.0,22.0,0.0,0.0,10670.0,2562.0,779.0,438.0,13232.0,1217.0,0.0919740024183796,0.0730084348641049,0.0419063270336894,0.4313725490196078,,62.0,20.0,11.0,1.0,1.0,1.0,1.0,both,454.0,424.8181818181818,325.0,11.0,5.0,both
2025,2023,True,OR,77969,Regence BlueCross BlueShield of Oregon,,,616.0,88.0,47.0,,389009.0,21092.0,36721.0,16632.0,410101.0,53353.0,0.1300972199531335,0.0943962736080656,0.0115457425074503,0.1428571428571428,,,288.0,18.0,3.0,2.0,2.0,0.0,both,478.39,490.6843333333333,321.19,18.0,7.0,both
2025,2023,True,SC,26065,Blue Cross and Blue Shield of South Carolina,,,3022.0,1231.0,302.0,107.0,11459827.0,282455.0,2183048.0,276191.0,11742282.0,2459239.0,0.2094345034466043,0.1904957203978733,0.0012288354242918,0.4073461283917935,0.3543046357615894,221320.0,9625.0,38.0,8.0,5.0,6.0,17.0,both,529.54,499.3366631578948,217.53,38.0,46.0,both
2025,2023,True,SC,33764,"UnitedHealthcare of South Carolina, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,SC,33863,InStil Health Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,SC,42326,"MOLINA HEALTHCARE OF SOUTH CAROLINA, INC",,,331.0,151.0,,,869323.0,61349.0,217809.0,23078.0,930672.0,240887.0,0.258831253116028,0.2505501407417036,0.0013740882654522,0.4561933534743202,,137569.0,5957.0,6.0,2.0,1.0,1.0,2.0,both,512.925,517.7564728682171,394.03,6.0,43.0,both
2025,2023,True,SC,73107,Select Health of South Carolina,,,,,0.0,0.0,61346.0,14395.0,26256.0,8199.0,75741.0,34455.0,0.4549055333306928,0.4279985655136439,,,,15496.0,1458.0,4.0,1.0,1.0,1.0,4.0,both,453.99,467.8783823529412,294.91,4.0,17.0,both
2025,2023,True,SC,79222,"Absolute Total Care, Inc",,,755.0,380.0,,,4035452.0,537978.0,594074.0,99449.0,4573430.0,693523.0,0.1516417655895028,0.1472137445817717,0.0010886445006149,0.5033112582781457,,262923.0,2943.0,26.0,3.0,2.0,1.0,8.0,both,488.315,494.0421655518395,291.42,26.0,46.0,both
2025,2023,True,SD,31195,Sanford Health Plan,,,258.0,169.0,,,621978.0,29414.0,31344.0,11168.0,651392.0,42512.0,0.0652633130280998,0.0503940653849493,0.0060688746706812,0.6550387596899225,,14346.0,416.0,24.0,2.0,2.0,2.0,10.0,both,536.485,570.895,268.9,24.0,4.0,both
2025,2023,True,SD,50305,Wellmark of South Dakota,,,42.0,20.0,,0.0,291888.0,9603.0,45145.0,5082.0,301491.0,50227.0,0.1665953544218567,0.1546654881324343,0.0008362036354948,0.4761904761904761,,14862.0,232.0,7.0,1.0,1.0,1.0,7.0,both,682.16,636.2385714285714,541.23,7.0,1.0,both
2025,2023,True,SD,60536,"Avera Health Plans, Inc.",,,223.0,122.0,,0.0,433953.0,5894.0,6325.0,4240.0,439847.0,10565.0,0.0240197159466814,0.0145753111512076,0.0211074301940369,0.547085201793722,,114.0,39.0,33.0,2.0,2.0,3.0,25.0,both,571.0799999999999,587.9501515151514,282.34,33.0,4.0,both
2025,2023,True,TN,14002,BlueCross BlueShield of Tennessee,,,463.0,154.0,,0.0,4493833.0,714910.0,939798.0,465429.0,5208743.0,1405227.0,0.2697823639983773,0.2091306018714981,0.0003294841331685,0.3326133909287257,,172362.0,54830.0,188.0,1.0,3.0,8.0,115.0,both,530.39,539.9323936170213,338.25,188.0,8.0,both
2025,2023,True,TN,23552,Oscar Insurance Company,,,1776.0,911.0,12.0,,107782.0,11033.0,23249.0,8280.0,118815.0,31529.0,0.2653621175777469,0.2157039208773264,0.0563290938501062,0.5129504504504504,,2222.0,312.0,21.0,1.0,1.0,1.0,4.0,both,498.505,497.52476190476193,308.62,21.0,2.0,both
2025,2023,True,TN,29854,"Alliant Health Plans, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,TN,69443,UnitedHealthcare Insurance Company,,,1109.0,423.0,,0.0,1096200.0,150528.0,333027.0,102716.0,1246728.0,435743.0,0.3495092754794951,0.3038013136288998,0.0025450781768152,0.3814247069431921,,139158.0,18887.0,16.0,1.0,1.0,1.0,5.0,both,542.0,570.5847916666667,368.43,16.0,6.0,both
2025,2023,True,TN,70111,Celtic Insurance Company,,,1746.0,810.0,,,5341073.0,1084829.0,817958.0,210474.0,6425902.0,1028432.0,0.1600447688122228,0.1531448830600143,0.0016977301367518,0.4639175257731959,,357822.0,6969.0,35.0,3.0,2.0,2.0,19.0,both,481.31,471.744331797235,323.39,35.0,8.0,both
2025,2023,True,TN,99248,Cigna Health and Life Insurance Company,,,806.0,342.0,,,4427893.0,160624.0,829096.0,135420.0,4588517.0,964516.0,0.2102021197698515,0.1872439103654943,0.0008356522857059,0.4243176178660049,,193551.0,7856.0,19.0,1.0,1.0,1.0,7.0,both,491.31,515.6701754385965,415.44,19.0,6.0,both
2025,2023,True,TX,11718,"Community Health Choice Texas, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,TX,17933,"Moda Health Plan, Inc.",,,26.0,20.0,0.0,0.0,93409.0,17699.0,23838.0,8518.0,111108.0,32356.0,0.2912121539403103,0.2552002483700714,0.0008035603906539,0.7692307692307693,,7246.0,832.0,10.0,1.0,1.0,1.0,3.0,both,456.5,446.0,321.0,10.0,1.0,both
2025,2023,True,TX,20069,Oscar Insurance Company,,,23598.0,12338.0,87.0,24.0,1845992.0,288306.0,337877.0,141585.0,2134298.0,479462.0,0.224646230282744,0.1830327542047853,0.0492176647992958,0.5228409187219256,0.2758620689655172,41452.0,8571.0,32.0,2.0,2.0,2.0,8.0,both,464.765,463.5098611111111,335.67,32.0,8.0,both
2025,2023,True,TX,27248,"Community Health Choice, Inc.",,,1223.0,291.0,21.0,14.0,6915555.0,817983.0,1238096.0,310676.0,7733538.0,1548772.0,0.2002669412111248,0.1790306056419188,0.0007896578708809,0.2379394930498773,0.6666666666666666,1072877.0,30380.0,13.0,1.0,4.0,2.0,7.0,both,477.1,461.6204651162791,322.81,13.0,4.0,both
2025,2023,True,TX,29418,Celtic Insurance Company,,,3183.0,1861.0,109.0,65.0,17855127.0,2050341.0,2094669.0,327537.0,19905468.0,2422206.0,0.1216854584880898,0.1173147074226915,0.0013140913696027,0.5846685516808042,0.5963302752293578,1098930.0,20480.0,14.0,2.0,1.0,1.0,5.0,both,524.0550000000001,525.243598901099,418.23,14.0,26.0,both
2025,2023,True,TX,33602,Blue Cross Blue Shield of Texas,,,10968.0,6208.0,134.0,35.0,39937122.0,1431847.0,9593132.0,398979.0,41368969.0,9992111.0,0.2415363795989211,0.2402058916513814,0.0010976659486669,0.5660102115244348,0.2611940298507462,342598.0,30583.0,591.0,3.0,2.0,35.0,270.0,both,460.28,478.2506429780034,277.21,591.0,27.0,both
2025,2023,True,TX,34826,"Imperial Insurance Companies, Inc.",,,0.0,0.0,0.0,0.0,38.0,15.0,0.0,0.0,53.0,0.0,0.0,0.0,,,,,0.0,6.0,2.0,1.0,1.0,6.0,both,483.145,471.51,373.09,6.0,1.0,both
2025,2023,True,TX,40220,"UnitedHealthcare of Texas, Inc.",,,4765.0,1651.0,26.0,,4410706.0,1340598.0,1371536.0,833698.0,5751304.0,2205234.0,0.3834320008123375,0.3109561145086523,0.0021607684263892,0.3464847848898216,,771139.0,164969.0,18.0,1.0,2.0,1.0,5.0,both,492.59,487.7448015873016,334.76,18.0,14.0,both
2025,2023,True,TX,40788,Scott and White Health Plan,,,1095.0,710.0,29.0,20.0,5211245.0,812527.0,993379.0,154637.0,6023772.0,1148016.0,0.190580918401294,0.1906222025638786,0.0009538194589622,0.6484018264840182,0.6896551724137931,923669.0,344052.0,9.0,1.0,1.0,1.0,0.0,both,458.48,464.95299145299145,348.86,9.0,13.0,both
2025,2023,True,TX,45786,"Molina Healthcare of Texas, Inc.",,,3607.0,1314.0,39.0,14.0,1357022.0,94555.0,368184.0,39660.0,1451577.0,407844.0,0.2809661492294242,0.2713176352336218,0.0088440678298565,0.364291655115054,0.358974358974359,230557.0,9230.0,7.0,3.0,1.0,1.0,2.0,both,516.7,520.1505194805194,438.77,7.0,11.0,both
2025,2023,True,TX,47501,Wellpoint Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2025,2023,True,TX,58840,Aetna Health Inc.  (a TX corp.),,,1811.0,386.0,71.0,14.0,8083776.0,1077549.0,2209984.0,472069.0,9161325.0,2682053.0,0.2927581981863977,0.2733851111163892,0.0006752290129986,0.2131419105466593,0.1971830985915492,242531.0,19686.0,48.0,1.0,6.0,6.0,36.0,both,478.92,484.76362499999993,287.23,48.0,10.0,both
2025,2023,True,TX,63251,Community First Insurance Plans,,,16.0,,1797.0,714.0,92909.0,9466.0,23797.0,6284.0,102375.0,30081.0,0.2938315018315018,0.2561323445521962,0.000531897210864,,0.3973288814691152,483.0,1314.0,4.0,2.0,1.0,1.0,2.0,both,535.9,529.0375,504.09,4.0,1.0,both
2025,2023,True,TX,66252,CHRISTUS Health Plan,,,596.0,76.0,0.0,0.0,788742.0,152736.0,115734.0,50425.0,941478.0,166159.0,0.1764873953507145,0.1467323915805168,0.0035869257759134,0.1275167785234899,,14378.0,1014.0,140.0,14.0,1.0,10.0,74.0,both,476.905,466.6745714285714,274.49,140.0,10.0,both
2025,2023,True,TX,71837,"Sendero Health Plans, Inc.",,,12.0,,,,253415.0,345.0,71030.0,126.0,253760.0,71156.0,0.280406683480454,0.2802912219087268,0.0001686435437629,,,34508.0,,9.0,1.0,1.0,1.0,4.0,both,425.66,490.2088888888889,369.81,9.0,1.0,both
2025,2023,True,TX,76589,"Cigna HealthCare of Texas, Inc.",,,969.0,572.0,,,6310040.0,357905.0,1396626.0,325084.0,6667945.0,1721710.0,0.2582069888098957,0.2213339376612509,0.0005628125526366,0.5902992776057792,,233164.0,20868.0,18.0,1.0,1.0,1.0,18.0,both,423.67,422.4670833333333,303.84,18.0,4.0,both
