market_year,state,rating_area_id,lowest_silver_age40_premium,silver_issuer_count,silver_plan_count
2022,OH,Rating Area 8,401.98,5,35
2022,OH,Rating Area 9,395.42,6,60
2022,OK,Rating Area 1,552.16,2,4
2022,OK,Rating Area 2,552.14,2,5
2022,OK,Rating Area 3,440.88,6,30
2022,OK,Rating Area 4,450.39,6,21
2022,OK,Rating Area 5,432.86,4,18
2022,OR,Rating Area 1,405.0,6,23
2022,OR,Rating Area 2,425.0,6,15
2022,OR,Rating Area 3,405.0,6,19
2022,OR,Rating Area 4,465.99,5,13
2022,OR,Rating Area 5,405.0,6,21
2022,OR,Rating Area 6,405.0,6,21
2022,OR,Rating Area 7,490.0,5,17
2022,SC,Rating Area 1,317.08,4,29
2022,SC,Rating Area 10,376.0,3,25
2022,SC,Rating Area 11,524.95,3,16
2022,SC,Rating Area 12,440.99,3,23
2022,SC,Rating Area 13,426.49,3,23
2022,SC,Rating Area 14,426.49,3,23
2022,SC,Rating Area 15,426.49,3,23
2022,SC,Rating Area 16,426.49,3,23
2022,SC,Rating Area 17,426.49,3,23
2022,SC,Rating Area 18,426.49,4,31
2022,SC,Rating Area 19,406.67,3,23
2022,SC,Rating Area 2,413.84,3,23
2022,SC,Rating Area 20,508.1,3,23
2022,SC,Rating Area 21,426.49,3,23
2022,SC,Rating Area 22,405.65,3,23
2022,SC,Rating Area 23,416.07,4,31
2022,SC,Rating Area 24,317.08,4,29
2022,SC,Rating Area 25,439.28,3,23
2022,SC,Rating Area 26,414.38,4,29
2022,SC,Rating Area 27,439.28,3,23
2022,SC,Rating Area 28,490.3,3,23
2022,SC,Rating Area 29,440.99,3,23
2022,SC,Rating Area 3,402.29,3,23
2022,SC,Rating Area 30,375.88,4,31
2022,SC,Rating Area 31,426.49,3,23
2022,SC,Rating Area 32,522.99,3,23
2022,SC,Rating Area 33,317.08,3,23
2022,SC,Rating Area 34,426.49,3,23
2022,SC,Rating Area 35,426.49,3,23
2022,SC,Rating Area 36,450.63,3,23
2022,SC,Rating Area 37,514.71,2,20
2022,SC,Rating Area 38,385.72,3,25
2022,SC,Rating Area 39,498.33,3,26
2022,SC,Rating Area 4,510.68,2,11
2022,SC,Rating Area 40,505.21,3,23
2022,SC,Rating Area 41,489.76,3,23
2022,SC,Rating Area 42,432.18,3,16
2022,SC,Rating Area 43,444.71,3,23
2022,SC,Rating Area 44,454.72,3,16
2022,SC,Rating Area 45,414.9,3,25
2022,SC,Rating Area 46,440.99,3,23
2022,SC,Rating Area 5,385.72,3,23
2022,SC,Rating Area 6,415.69,3,23
2022,SC,Rating Area 7,439.28,3,23
2022,SC,Rating Area 8,423.86,4,31
2022,SC,Rating Area 9,385.72,3,23
2022,SD,Rating Area 1,769.59,2,7
2022,SD,Rating Area 2,453.81,2,13
2022,SD,Rating Area 3,456.15,2,13
2022,SD,Rating Area 4,578.65,2,7
2022,TN,Rating Area 1,457.16,3,20
2022,TN,Rating Area 2,420.6,5,32
2022,TN,Rating Area 3,433.49,5,30
2022,TN,Rating Area 4,450.34,6,37
2022,TN,Rating Area 5,452.52,4,24
2022,TN,Rating Area 6,412.47,6,37
2022,TN,Rating Area 7,435.71,2,9
2022,TN,Rating Area 8,502.27,4,24
2022,TX,Rating Area 1,504.3,2,6
2022,TX,Rating Area 10,370.19,10,104
2022,TX,Rating Area 11,455.14,5,29
2022,TX,Rating Area 12,421.12,5,31
2022,TX,Rating Area 13,435.5,4,27
2022,TX,Rating Area 14,538.51,3,8
2022,TX,Rating Area 15,411.42,5,31
2022,TX,Rating Area 16,461.19,2,6
2022,TX,Rating Area 17,461.49,4,26
2022,TX,Rating Area 18,576.6,3,23
2022,TX,Rating Area 19,394.65,10,80
2022,TX,Rating Area 2,496.85,4,26
2022,TX,Rating Area 20,530.27,4,25
2022,TX,Rating Area 21,485.08,2,7
2022,TX,Rating Area 22,457.38,4,27
2022,TX,Rating Area 23,543.85,3,23
2022,TX,Rating Area 24,443.99,5,29
2022,TX,Rating Area 25,637.47,1,3
2022,TX,Rating Area 26,443.99,10,46
2022,TX,Rating Area 3,440.11,12,86
2022,TX,Rating Area 4,422.5,6,37
2022,TX,Rating Area 5,411.45,5,31
2022,TX,Rating Area 6,443.99,4,26
2022,TX,Rating Area 7,455.38,5,29
2022,TX,Rating Area 8,389.36,9,88
2022,TX,Rating Area 9,411.59,8,51
2022,UT,Rating Area 1,500.92,6,23
2022,UT,Rating Area 2,431.81,7,35
2022,UT,Rating Area 3,412.26,7,37
2022,UT,Rating Area 4,402.4,7,37
2022,UT,Rating Area 5,538.21,3,10
2022,UT,Rating Area 6,520.52,4,9
2022,VA,Rating Area 1,513.31,2,4
2022,VA,Rating Area 10,434.13,8,26
2022,VA,Rating Area 11,465.27,3,13
2022,VA,Rating Area 12,436.35,6,22
2022,VA,Rating Area 2,477.5,3,7
2022,VA,Rating Area 3,450.15,2,4
2022,VA,Rating Area 4,480.78,2,6
2022,VA,Rating Area 5,452.96,1,2
2022,VA,Rating Area 6,453.38,2,4
2022,VA,Rating Area 7,431.15,8,37
2022,VA,Rating Area 8,477.96,2,4
2022,VA,Rating Area 9,454.6,2,6
2022,WI,Rating Area 1,367.62,7,44
2022,WI,Rating Area 10,463.61,4,14
2022,WI,Rating Area 11,385.87,12,75
2022,WI,Rating Area 12,403.07,8,55
2022,WI,Rating Area 13,377.64,5,30
2022,WI,Rating Area 14,410.0,7,53
2022,WI,Rating Area 15,376.09,9,51
2022,WI,Rating Area 16,377.64,9,47
2022,WI,Rating Area 2,374.11,3,21
2022,WI,Rating Area 3,455.63,2,8
2022,WI,Rating Area 4,555.77,4,16
2022,WI,Rating Area 5,509.36,3,9
2022,WI,Rating Area 6,490.42,3,19
2022,WI,Rating Area 7,435.04,4,18
2022,WI,Rating Area 8,527.98,3,14
2022,WI,Rating Area 9,414.1,7,44
2022,WV,Rating Area 1,757.93,2,9
2022,WV,Rating Area 10,684.44,2,9
2022,WV,Rating Area 11,608.72,2,9
2022,WV,Rating Area 2,808.41,2,9
2022,WV,Rating Area 3,844.04,2,9
2022,WV,Rating Area 4,726.01,2,9
2022,WV,Rating Area 5,841.07,2,9
2022,WV,Rating Area 6,737.14,2,9
2022,WV,Rating Area 7,684.44,2,9
2022,WV,Rating Area 8,753.47,2,9
2022,WV,Rating Area 9,788.36,2,9
2022,WY,Rating Area 1,748.91,2,8
2022,WY,Rating Area 2,717.5,2,8
2022,WY,Rating Area 3,748.91,2,8
2023,AK,Rating Area 1,719.0,2,4
2023,AK,Rating Area 2,756.0,2,4
2023,AK,Rating Area 3,741.0,2,4
2023,AL,Rating Area 1,539.81,1,3
2023,AL,Rating Area 10,541.74,3,15
2023,AL,Rating Area 11,543.76,2,10
2023,AL,Rating Area 12,522.4,1,3
2023,AL,Rating Area 13,544.04,3,15
2023,AL,Rating Area 2,597.86,2,10
2023,AL,Rating Area 3,538.38,2,10
2023,AL,Rating Area 4,597.86,2,10
2023,AL,Rating Area 5,548.52,2,8
2023,AL,Rating Area 6,551.42,3,15
2023,AL,Rating Area 7,551.42,3,15
2023,AL,Rating Area 8,539.81,3,15
2023,AL,Rating Area 9,606.56,2,8
2023,AR,Rating Area 1,411.1,5,25
2023,AR,Rating Area 2,411.1,5,25
2023,AR,Rating Area 3,411.1,5,25
2023,AR,Rating Area 4,411.1,5,25
2023,AR,Rating Area 5,411.1,5,25
2023,AR,Rating Area 6,411.1,5,25
2023,AR,Rating Area 7,411.1,5,25
2023,AZ,Rating Area 1,552.53,3,31
2023,AZ,Rating Area 2,663.22,2,13
2023,AZ,Rating Area 3,658.6,2,14
2023,AZ,Rating Area 4,359.04,8,54
2023,AZ,Rating Area 5,380.95,6,54
2023,AZ,Rating Area 6,337.64,4,39
2023,AZ,Rating Area 7,487.47,3,23
2023,DE,Rating Area 1,541.88,3,8
2023,FL,Rating Area 1,521.88,6,49
2023,FL,Rating Area 10,446.41,8,62
2023,FL,Rating Area 11,488.4,7,44
2023,FL,Rating Area 12,548.49,5,38
2023,FL,Rating Area 13,538.45,3,17
2023,FL,Rating Area 14,586.09,4,29
2023,FL,Rating Area 15,440.17,8,60
2023,FL,Rating Area 16,503.51,6,53
2023,FL,Rating Area 17,489.81,6,43
2023,FL,Rating Area 18,508.12,4,25
2023,FL,Rating Area 19,484.29,4,25
2023,FL,Rating Area 2,523.11,4,40
2023,FL,Rating Area 20,606.74,4,29
2023,FL,Rating Area 21,688.77,3,15
2023,FL,Rating Area 22,481.79,2,17
2023,FL,Rating Area 23,759.88,2,13
2023,FL,Rating Area 24,729.71,5,34
2023,FL,Rating Area 25,583.99,4,16
2023,FL,Rating Area 26,471.98,5,44
2023,FL,Rating Area 27,494.43,4,36
2023,FL,Rating Area 28,452.51,8,68
2023,FL,Rating Area 29,510.42,3,23
2023,FL,Rating Area 3,463.13,5,44
2023,FL,Rating Area 30,445.53,7,40
2023,FL,Rating Area 31,526.21,3,23
2023,FL,Rating Area 32,468.95,4,18
2023,FL,Rating Area 33,638.91,3,15
2023,FL,Rating Area 34,467.87,9,77
2023,FL,Rating Area 35,525.74,6,42
2023,FL,Rating Area 36,437.83,7,43
2023,FL,Rating Area 37,530.61,3,27
2023,FL,Rating Area 38,512.78,4,25
2023,FL,Rating Area 39,515.03,4,25
2023,FL,Rating Area 4,576.17,5,38
2023,FL,Rating Area 40,446.92,8,57
2023,FL,Rating Area 41,437.42,6,53
2023,FL,Rating Area 42,475.15,5,46
2023,FL,Rating Area 43,462.07,12,91
2023,FL,Rating Area 44,758.53,1,8
2023,FL,Rating Area 45,553.66,5,31
2023,FL,Rating Area 46,519.65,4,42
2023,FL,Rating Area 47,515.03,3,27
2023,FL,Rating Area 48,489.17,10,81
2023,FL,Rating Area 49,479.81,10,81
2023,FL,Rating Area 5,457.42,8,58
2023,FL,Rating Area 50,459.48,12,86
2023,FL,Rating Area 51,477.82,8,65
2023,FL,Rating Area 52,466.03,7,61
2023,FL,Rating Area 53,487.99,5,43
2023,FL,Rating Area 54,513.31,4,25
2023,FL,Rating Area 55,481.01,6,53
2023,FL,Rating Area 56,447.08,7,45
2023,FL,Rating Area 57,480.21,12,96
2023,FL,Rating Area 58,431.78,6,44
2023,FL,Rating Area 59,461.43,7,53
2023,FL,Rating Area 6,437.71,12,91
2023,FL,Rating Area 60,436.72,4,33
2023,FL,Rating Area 61,560.0,5,38
2023,FL,Rating Area 62,576.93,2,6
2023,FL,Rating Area 63,691.74,4,24
2023,FL,Rating Area 64,465.8,8,54
2023,FL,Rating Area 65,464.57,5,20
2023,FL,Rating Area 66,489.08,4,33
2023,FL,Rating Area 67,611.72,3,15
2023,FL,Rating Area 7,479.85,5,27
2023,FL,Rating Area 8,423.99,5,46
2023,FL,Rating Area 9,463.13,5,44
2023,GA,Rating Area 1,362.6,4,36
2023,GA,Rating Area 10,319.0,4,39
2023,GA,Rating Area 11,332.22,4,40
2023,GA,Rating Area 12,335.04,5,47
2023,GA,Rating Area 13,289.76,6,53
2023,GA,Rating Area 14,397.95,7,56
2023,GA,Rating Area 15,339.67,4,40
2023,GA,Rating Area 16,353.23,4,39
2023,GA,Rating Area 2,393.56,6,41
2023,GA,Rating Area 3,427.53,10,89
2023,GA,Rating Area 4,345.93,4,39
2023,GA,Rating Area 5,414.21,6,48
2023,GA,Rating Area 6,365.52,3,26
2023,GA,Rating Area 7,412.99,3,32
2023,GA,Rating Area 8,395.4,7,63
2023,GA,Rating Area 9,408.67,3,32
2023,HI,Rating Area 1,429.98,2,5
2023,IA,Rating Area 1,453.47,2,7
2023,IA,Rating Area 2,437.64,3,13
2023,IA,Rating Area 3,461.55,3,12
2023,IA,Rating Area 4,511.23,2,8
2023,IA,Rating Area 5,450.99,2,7
2023,IA,Rating Area 6,450.99,3,14
2023,IA,Rating Area 7,462.35,3,12
2023,IL,Rating Area 1,375.32,7,55
2023,IL,Rating Area 10,627.38,3,14
2023,IL,Rating Area 11,641.91,2,7
2023,IL,Rating Area 12,456.79,4,28
2023,IL,Rating Area 13,737.33,2,7
2023,IL,Rating Area 2,390.28,6,45
2023,IL,Rating Area 3,392.57,6,51
2023,IL,Rating Area 4,396.03,6,42
2023,IL,Rating Area 5,536.9,3,14
2023,IL,Rating Area 6,510.61,3,22
2023,IL,Rating Area 7,572.51,2,10
2023,IL,Rating Area 8,601.51,2,7
2023,IL,Rating Area 9,640.31,2,7
2023,IN,Rating Area 1,376.62,3,26
2023,IN,Rating Area 10,384.85,5,36
2023,IN,Rating Area 11,384.85,5,36
2023,IN,Rating Area 12,405.55,3,20
2023,IN,Rating Area 13,384.85,5,36
2023,IN,Rating Area 14,381.28,2,16
2023,IN,Rating Area 15,383.65,4,30
2023,IN,Rating Area 16,340.67,2,16
2023,IN,Rating Area 17,372.67,4,30
2023,IN,Rating Area 2,412.68,3,26
2023,IN,Rating Area 3,426.24,3,26
2023,IN,Rating Area 4,445.82,2,16
2023,IN,Rating Area 5,405.38,4,30
2023,IN,Rating Area 6,394.46,4,30
2023,IN,Rating Area 7,394.05,4,30
2023,IN,Rating Area 8,387.21,4,30
2023,IN,Rating Area 9,405.46,4,30
2023,KS,Rating Area 1,450.24,7,36
2023,KS,Rating Area 2,474.22,4,21
2023,KS,Rating Area 3,505.98,3,15
2023,KS,Rating Area 4,515.51,3,15
2023,KS,Rating Area 5,526.98,3,15
2023,KS,Rating Area 6,422.74,6,30
2023,KS,Rating Area 7,482.16,2,14
2023,LA,Rating Area 1,507.94,5,27
2023,LA,Rating Area 2,585.0,3,9
2023,LA,Rating Area 3,586.87,4,16
2023,LA,Rating Area 4,544.09,5,23
2023,LA,Rating Area 5,533.57,5,27
2023,LA,Rating Area 6,553.5,4,14
2023,LA,Rating Area 7,586.64,4,16
2023,LA,Rating Area 8,482.65,4,16
2023,MI,Rating Area 1,311.36,8,54
2023,MI,Rating Area 10,360.79,7,39
2023,MI,Rating Area 11,365.21,6,29
2023,MI,Rating Area 12,345.96,9,47
2023,MI,Rating Area 13,399.81,5,20
2023,MI,Rating Area 14,370.06,4,16
2023,MI,Rating Area 15,392.63,5,24
2023,MI,Rating Area 16,585.81,2,4
2023,MI,Rating Area 2,307.25,8,55
2023,MI,Rating Area 3,401.25,4,18
2023,MI,Rating Area 4,329.95,7,36
2023,MI,Rating Area 5,316.83,9,44
2023,MI,Rating Area 6,402.23,6,27
2023,MI,Rating Area 7,398.44,6,34
2023,MI,Rating Area 8,388.1,5,23
2023,MI,Rating Area 9,420.67,5,29
2023,MO,Rating Area 1,551.68,4,23
2023,MO,Rating Area 10,585.34,2,17
2023,MO,Rating Area 2,565.68,2,17
2023,MO,Rating Area 3,468.1,7,39
2023,MO,Rating Area 4,562.95,4,24
2023,MO,Rating Area 5,588.18,4,21
2023,MO,Rating Area 6,402.33,8,40
2023,MO,Rating Area 7,492.5,4,21
2023,MO,Rating Area 8,493.93,6,31
2023,MO,Rating Area 9,473.05,3,19
2023,MS,Rating Area 1,460.97,5,29
2023,MS,Rating Area 2,462.15,5,29
2023,MS,Rating Area 3,464.91,4,22
2023,MS,Rating Area 4,462.15,5,29
2023,MS,Rating Area 5,462.15,5,29
2023,MS,Rating Area 6,461.33,4,22
2023,MT,Rating Area 1,401.83,3,15
2023,MT,Rating Area 2,483.48,3,13
2023,MT,Rating Area 3,459.37,3,13
2023,MT,Rating Area 4,485.81,3,11
2023,NC,Rating Area 1,556.41,10,58
2023,NC,Rating Area 10,508.58,5,28
2023,NC,Rating Area 11,471.93,7,42
2023,NC,Rating Area 12,633.37,4,18
2023,NC,Rating Area 13,433.28,6,35
2023,NC,Rating Area 14,485.33,5,31
2023,NC,Rating Area 15,579.51,6,44
2023,NC,Rating Area 16,619.23,5,25
2023,NC,Rating Area 2,516.33,7,43
2023,NC,Rating Area 3,464.28,6,36
2023,NC,Rating Area 4,475.19,5,34
2023,NC,Rating Area 5,503.13,5,34
2023,NC,Rating Area 6,440.3,6,41
2023,NC,Rating Area 7,434.81,8,48
2023,NC,Rating Area 8,550.7,4,24
2023,NC,Rating Area 9,530.88,6,35
2023,ND,Rating Area 1,410.39,2,11
2023,ND,Rating Area 2,410.39,3,14
2023,ND,Rating Area 3,459.49,3,11
2023,ND,Rating Area 4,410.39,3,17
2023,NE,Rating Area 1,548.37,4,32
2023,NE,Rating Area 2,499.51,4,32
2023,NE,Rating Area 3,533.44,4,29
2023,NE,Rating Area 4,686.68,4,22
2023,NH,Rating Area 1,316.93,3,25
2023,OH,Rating Area 1,434.58,7,47
2023,OH,Rating Area 10,425.73,5,33
2023,OH,Rating Area 11,380.82,7,56
2023,OH,Rating Area 12,384.09,6,51
2023,OH,Rating Area 13,419.91,6,40
2023,OH,Rating Area 14,439.06,6,39
2023,OH,Rating Area 15,402.89,8,66
2023,OH,Rating Area 16,414.39,8,78
2023,OH,Rating Area 17,455.84,4,21
2023,OH,Rating Area 2,438.82,5,38
2023,OH,Rating Area 3,399.41,6,40
2023,OH,Rating Area 4,404.91,6,40
2023,OH,Rating Area 5,425.21,5,33
2023,OH,Rating Area 6,447.4,7,47
2023,OH,Rating Area 7,514.22,4,21
2023,OH,Rating Area 8,467.91,5,33
2023,OH,Rating Area 9,408.08,6,56
2023,OK,Rating Area 1,614.7,2,5
2023,OK,Rating Area 2,503.06,4,19
2023,OK,Rating Area 3,473.18,6,37
2023,OK,Rating Area 4,471.96,6,32
2023,OK,Rating Area 5,437.85,5,25
2023,OR,Rating Area 1,424.0,6,21
2023,OR,Rating Area 2,455.0,6,16
2023,OR,Rating Area 3,434.0,6,19
2023,OR,Rating Area 4,466.67,5,13
2023,OR,Rating Area 5,434.0,6,21
2023,OR,Rating Area 6,434.0,6,23
2023,OR,Rating Area 7,504.0,5,18
2023,SC,Rating Area 1,384.98,3,20
2023,SC,Rating Area 10,437.37,5,30
2023,SC,Rating Area 11,587.31,3,20
2023,SC,Rating Area 12,503.79,4,21
2023,SC,Rating Area 13,459.93,3,20
2023,SC,Rating Area 14,459.93,3,20
2023,SC,Rating Area 15,458.76,3,20
2023,SC,Rating Area 16,459.93,3,20
2023,SC,Rating Area 17,459.93,4,21
2023,SC,Rating Area 18,458.76,5,30
2023,SC,Rating Area 19,422.4,3,20
2023,SC,Rating Area 2,441.51,3,21
2023,SC,Rating Area 20,468.5,4,21
2023,SC,Rating Area 21,459.93,3,22
2023,SC,Rating Area 22,439.95,4,23
2023,SC,Rating Area 23,526.18,4,23
2023,SC,Rating Area 24,384.98,3,20
2023,SC,Rating Area 25,497.23,3,20
2023,SC,Rating Area 26,435.31,5,30
2023,SC,Rating Area 27,511.97,3,20
2023,SC,Rating Area 28,455.12,4,23
2023,SC,Rating Area 29,503.79,4,21
2023,SC,Rating Area 3,434.8,3,20
2023,SC,Rating Area 30,475.37,4,23
2023,SC,Rating Area 31,459.93,3,20
2023,SC,Rating Area 32,535.27,3,22
2023,SC,Rating Area 33,384.98,3,20
2023,SC,Rating Area 34,459.93,4,23
2023,SC,Rating Area 35,459.93,3,20
2023,SC,Rating Area 36,450.84,3,20
2023,SC,Rating Area 37,520.61,2,19
2023,SC,Rating Area 38,433.96,3,22
2023,SC,Rating Area 39,535.27,3,20
2023,SC,Rating Area 4,535.27,3,19
2023,SC,Rating Area 40,531.09,4,23
2023,SC,Rating Area 41,497.7,3,20
2023,SC,Rating Area 42,564.21,3,21
2023,SC,Rating Area 43,489.52,3,20
2023,SC,Rating Area 44,543.98,3,20
2023,SC,Rating Area 45,459.93,3,22
2023,SC,Rating Area 46,503.79,3,21
2023,SC,Rating Area 5,428.89,3,20
2023,SC,Rating Area 6,441.51,3,20
2023,SC,Rating Area 7,511.97,3,20
2023,SC,Rating Area 8,458.76,5,30
2023,SC,Rating Area 9,433.96,4,21
2023,SD,Rating Area 1,712.8,3,10
2023,SD,Rating Area 2,486.65,2,16
2023,SD,Rating Area 3,488.69,2,16
2023,SD,Rating Area 4,608.27,2,8
2023,TN,Rating Area 1,502.48,3,23
2023,TN,Rating Area 2,454.66,4,36
2023,TN,Rating Area 3,483.27,4,29
2023,TN,Rating Area 4,459.11,6,52
2023,TN,Rating Area 5,499.87,4,29
2023,TN,Rating Area 6,439.07,5,44
2023,TN,Rating Area 7,502.07,2,16
2023,TN,Rating Area 8,532.96,4,26
2023,TX,Rating Area 1,530.73,5,20
2023,TX,Rating Area 10,443.1,8,54
2023,TX,Rating Area 11,472.18,6,24
2023,TX,Rating Area 12,461.67,6,30
2023,TX,Rating Area 13,468.98,4,19
2023,TX,Rating Area 14,555.75,4,19
2023,TX,Rating Area 15,428.9,6,31
2023,TX,Rating Area 16,458.48,5,20
2023,TX,Rating Area 17,497.2,5,20
2023,TX,Rating Area 18,396.8,9,49
2023,TX,Rating Area 19,543.33,3,14
2023,TX,Rating Area 2,533.56,5,20
2023,TX,Rating Area 20,561.89,4,19
2023,TX,Rating Area 21,519.95,4,19
2023,TX,Rating Area 22,561.51,4,19
2023,TX,Rating Area 23,441.49,6,24
2023,TX,Rating Area 24,520.34,5,20
2023,TX,Rating Area 25,447.3,10,56
2023,TX,Rating Area 26,415.38,8,45
2023,TX,Rating Area 27,449.77,8,45
2023,TX,Rating Area 3,457.54,11,56
2023,TX,Rating Area 4,489.94,7,34
2023,TX,Rating Area 5,408.71,6,31
2023,TX,Rating Area 6,448.57,5,24
2023,TX,Rating Area 7,475.76,6,31
2023,TX,Rating Area 8,434.88,10,56
2023,TX,Rating Area 9,413.79,11,54
2023,UT,Rating Area 1,522.14,4,13
2023,UT,Rating Area 2,450.7,6,31
2023,UT,Rating Area 3,429.24,6,34
2023,UT,Rating Area 4,442.11,6,32
2023,UT,Rating Area 5,569.32,3,10
2023,UT,Rating Area 6,568.88,4,12
2023,VA,Rating Area 1,377.15,4,11
2023,VA,Rating Area 10,343.16,8,30
2023,VA,Rating Area 11,371.02,3,14
2023,VA,Rating Area 12,346.04,5,19
2023,VA,Rating Area 2,368.12,3,8
2023,VA,Rating Area 3,343.59,3,8
2023,VA,Rating Area 4,403.48,2,7
2023,VA,Rating Area 5,344.81,3,8
2023,VA,Rating Area 6,368.57,3,8
2023,VA,Rating Area 7,331.06,8,34
2023,VA,Rating Area 8,363.17,5,14
2023,VA,Rating Area 9,354.71,3,8
2023,WI,Rating Area 1,394.95,6,47
2023,WI,Rating Area 10,504.4,5,17
2023,WI,Rating Area 11,404.09,11,95
2023,WI,Rating Area 12,426.55,7,68
2023,WI,Rating Area 13,439.89,7,50
2023,WI,Rating Area 14,441.3,8,61
2023,WI,Rating Area 15,415.97,9,61
2023,WI,Rating Area 16,426.68,9,58
2023,WI,Rating Area 2,387.6,4,38
2023,WI,Rating Area 3,498.29,3,12
2023,WI,Rating Area 4,604.77,5,31
2023,WI,Rating Area 5,479.97,4,16
2023,WI,Rating Area 6,566.46,4,42
2023,WI,Rating Area 7,432.4,5,32
2023,WI,Rating Area 8,557.13,4,18
2023,WI,Rating Area 9,435.63,6,47
2023,WV,Rating Area 1,838.04,2,9
2023,WV,Rating Area 10,832.19,2,9
2023,WV,Rating Area 11,753.65,2,9
2023,WV,Rating Area 2,848.9,2,9
2023,WV,Rating Area 3,869.26,2,9
2023,WV,Rating Area 4,802.95,2,9
2023,WV,Rating Area 5,933.31,2,9
2023,WV,Rating Area 6,750.31,2,9
2023,WV,Rating Area 7,718.56,2,9
2023,WV,Rating Area 8,833.02,2,9
2023,WV,Rating Area 9,846.38,2,9
2023,WY,Rating Area 1,801.21,2,9
2023,WY,Rating Area 2,801.21,2,9
2023,WY,Rating Area 3,801.21,2,9
2024,AK,Rating Area 1,840.0,2,4
2024,AK,Rating Area 2,883.0,2,4
2024,AK,Rating Area 3,861.0,2,4
2024,AL,Rating Area 1,490.39,2,8
2024,AL,Rating Area 10,534.88,3,16
2024,AL,Rating Area 11,496.09,2,11
2024,AL,Rating Area 12,510.34,2,8
2024,AL,Rating Area 13,557.78,3,16
2024,AL,Rating Area 2,575.2,3,16
2024,AL,Rating Area 3,565.65,3,18
2024,AL,Rating Area 4,584.5,3,16
2024,AL,Rating Area 5,529.33,3,16
2024,AL,Rating Area 6,557.42,3,16
2024,AL,Rating Area 7,535.43,3,16
2024,AL,Rating Area 8,560.98,3,16
2024,AL,Rating Area 9,630.35,3,16
2024,AR,Rating Area 1,424.38,6,25
2024,AR,Rating Area 2,424.38,6,25
2024,AR,Rating Area 3,424.38,6,25
2024,AR,Rating Area 4,424.38,6,25
2024,AR,Rating Area 5,424.38,6,25
2024,AR,Rating Area 6,424.38,6,25
2024,AR,Rating Area 7,424.38,6,25
2024,AZ,Rating Area 1,455.39,5,34
2024,AZ,Rating Area 2,630.06,3,12
2024,AZ,Rating Area 3,665.42,2,13
2024,AZ,Rating Area 4,332.12,8,41
2024,AZ,Rating Area 5,356.23,6,38
2024,AZ,Rating Area 6,306.52,6,38
2024,AZ,Rating Area 7,492.71,3,20
2024,DE,Rating Area 1,528.47,4,17
2024,FL,Rating Area 1,536.25,6,37
2024,FL,Rating Area 10,461.38,8,50
2024,FL,Rating Area 11,533.12,7,36
2024,FL,Rating Area 12,554.63,5,32
2024,FL,Rating Area 13,494.59,5,24
2024,FL,Rating Area 14,579.05,4,23
2024,FL,Rating Area 15,440.36,8,49
2024,FL,Rating Area 16,505.44,6,37
2024,FL,Rating Area 17,511.27,6,32
2024,FL,Rating Area 18,488.95,4,20
2024,FL,Rating Area 19,502.79,5,26
2024,FL,Rating Area 2,520.92,4,33
2024,FL,Rating Area 20,569.76,4,23
2024,FL,Rating Area 21,751.8,4,19
2024,FL,Rating Area 22,495.65,2,14
2024,FL,Rating Area 23,841.36,2,11
2024,FL,Rating Area 24,725.57,6,30
2024,FL,Rating Area 25,581.57,4,16
2024,FL,Rating Area 26,480.45,6,35
2024,FL,Rating Area 27,544.94,4,27
2024,FL,Rating Area 28,465.13,9,56
2024,FL,Rating Area 29,465.03,3,18
2024,FL,Rating Area 3,478.07,5,31
2024,FL,Rating Area 30,463.33,7,35
2024,FL,Rating Area 31,510.93,3,18
2024,FL,Rating Area 32,458.84,5,24
2024,FL,Rating Area 33,660.21,3,13
2024,FL,Rating Area 34,491.17,10,62
2024,FL,Rating Area 35,545.3,6,41
2024,FL,Rating Area 36,441.36,8,39
2024,FL,Rating Area 37,549.44,3,21
2024,FL,Rating Area 38,486.56,5,26
2024,FL,Rating Area 39,472.32,5,26
2024,FL,Rating Area 4,544.69,5,32
2024,FL,Rating Area 40,468.23,7,38
2024,FL,Rating Area 41,462.33,7,46
2024,FL,Rating Area 42,511.97,5,30
2024,FL,Rating Area 43,484.98,11,66
2024,FL,Rating Area 44,786.8,1,6
2024,FL,Rating Area 45,565.52,5,30
2024,FL,Rating Area 46,523.77,4,29
2024,FL,Rating Area 47,537.8,3,21
2024,FL,Rating Area 48,501.44,11,66
2024,FL,Rating Area 49,485.76,11,66
2024,FL,Rating Area 5,459.86,9,49
2024,FL,Rating Area 50,491.24,11,63
2024,FL,Rating Area 51,496.79,10,60
2024,FL,Rating Area 52,467.33,8,51
2024,FL,Rating Area 53,506.36,7,44
2024,FL,Rating Area 54,536.01,4,20
2024,FL,Rating Area 55,505.88,6,37
2024,FL,Rating Area 56,457.89,6,33
2024,FL,Rating Area 57,506.36,12,76
2024,FL,Rating Area 58,456.49,6,47
2024,FL,Rating Area 59,485.19,7,37
2024,FL,Rating Area 6,465.13,11,66
2024,FL,Rating Area 60,475.07,4,26
2024,FL,Rating Area 61,571.81,5,32
2024,FL,Rating Area 62,569.08,4,18
2024,FL,Rating Area 63,672.16,5,29
2024,FL,Rating Area 64,486.4,9,46
2024,FL,Rating Area 65,462.38,6,26
2024,FL,Rating Area 66,510.28,4,26
2024,FL,Rating Area 67,660.31,3,13
2024,FL,Rating Area 7,460.59,6,28
2024,FL,Rating Area 8,464.6,5,33
