market_year,state,issuer_id,issuer_name,plan_count,product_count,network_count,service_area_count,new_plan_count
2015,AK,38344,,18,5,1,1,0
2015,AK,73836,,12,5,2,1,12
2015,AL,44580,,10,1,2,2,0
2015,AL,46944,,8,8,1,1,1
2015,AL,68259,,11,1,1,1,11
2015,AR,37903,,14,1,1,7,14
2015,AR,62141,,18,3,1,1,0
2015,AR,70525,,28,1,1,7,9
2015,AR,75293,,12,12,2,2,1
2015,AZ,23307,,10,1,2,2,0
2015,AZ,51485,,16,1,1,1,0
2015,AZ,53901,,56,20,4,3,43
2015,AZ,60761,,24,24,6,5,21
2015,AZ,65441,,4,1,1,1,4
2015,AZ,70239,,35,1,2,8,12
2015,AZ,80863,,18,1,1,3,18
2015,AZ,84251,,6,1,1,1,1
2015,AZ,86830,,8,1,1,1,0
2015,AZ,88925,,3,1,1,1,3
2015,AZ,91450,,10,1,1,1,6
2015,AZ,92045,,6,6,1,1,6
2015,AZ,98971,,10,1,1,1,10
2015,DE,29497,,5,1,1,1,5
2015,DE,67190,,5,1,1,1,5
2015,DE,76168,,15,5,2,2,2
2015,FL,16842,,18,2,2,2,2
2015,FL,18628,,6,1,1,1,6
2015,FL,27357,,54,2,1,1,54
2015,FL,30252,,8,1,1,1,1
2015,FL,35783,,35,2,4,6,0
2015,FL,48121,,9,1,1,1,1
2015,FL,51398,,4,1,2,1,0
2015,FL,54172,,3,1,1,1,0
2015,FL,56503,,40,20,1,1,20
2015,FL,57451,,5,1,1,1,1
2015,FL,62662,,36,1,1,6,36
2015,FL,68398,,8,1,1,1,8
2015,FL,77150,,14,1,1,1,14
2015,FL,86382,,33,3,1,1,12
2015,GA,20544,,48,1,1,8,48
2015,GA,43802,,10,1,1,1,10
2015,GA,45495,,33,3,1,1,12
2015,GA,47783,,40,1,8,8,40
2015,GA,49046,,13,2,2,2,0
2015,GA,50491,,6,1,1,1,6
2015,GA,83761,,20,1,1,1,0
2015,GA,89942,,10,1,1,1,1
2015,GA,93332,,27,2,5,5,10
2015,IA,18973,,56,8,12,12,35
2015,IA,27651,,16,2,1,1,0
2015,IA,74980,,15,1,1,1,5
2015,IL,16724,,10,1,1,1,10
2015,IL,20129,,19,5,1,1,19
2015,IL,35670,,15,2,4,4,7
2015,IL,36096,,65,4,4,13,5
2015,IL,58288,,18,1,3,3,0
2015,IL,67807,,30,1,1,5,30
2015,IL,68303,,6,1,1,1,0
2015,IL,68432,,66,6,2,2,66
2015,IL,79763,,29,11,11,6,29
2015,IL,96601,,30,5,6,6,10
2015,IN,17575,,12,3,2,2,0
2015,IN,33380,,7,1,1,1,7
2015,IN,35065,,33,3,1,1,12
2015,IN,36373,,7,1,1,1,7
2015,IN,50816,,8,1,1,1,2
2015,IN,54192,,12,2,2,2,12
2015,IN,62033,,5,1,1,1,5
2015,IN,67920,,5,1,1,1,5
2015,IN,91842,,48,1,1,8,48
2015,KS,18558,,19,2,4,2,0
2015,KS,27811,,3,1,1,1,3
2015,KS,61430,,12,2,2,2,2
2015,KS,65598,,12,2,2,2,1
2015,KS,94248,,18,7,4,1,9
2015,LA,19636,,19,3,3,3,2
2015,LA,38499,,11,1,1,1,11
2015,LA,44965,,12,2,2,2,0
2015,LA,67202,,10,2,1,1,5
2015,LA,67243,,8,1,2,2,0
2015,LA,97176,,19,3,2,2,0
2015,ME,33653,,10,10,1,1,3
2015,ME,48396,,39,4,4,6,0
2015,ME,96667,,4,4,1,1,4
2015,MI,15560,,17,7,2,2,11
2015,MI,20393,,5,1,1,1,1
2015,MI,29241,,9,1,1,1,0
2015,MI,29698,,33,2,1,3,23
2015,MI,34620,,3,3,1,1,3
2015,MI,37651,,24,3,3,3,21
2015,MI,40047,,3,1,1,1,0
2015,MI,41895,,15,2,3,3,9
2015,MI,46275,,10,1,2,2,0
2015,MI,58594,,4,1,1,1,0
2015,MI,60829,,9,3,2,2,9
2015,MI,67183,,2,1,1,1,0
2015,MI,67577,,7,1,1,1,2
2015,MI,71667,,10,1,1,1,10
2015,MI,89029,,30,1,1,5,30
2015,MI,98185,,24,3,4,5,14
2015,MO,16049,,7,1,1,1,7
2015,MO,30613,,15,1,2,3,15
2015,MO,32753,,13,2,2,2,0
2015,MO,34762,,18,7,4,2,9
2015,MO,44240,,12,1,2,2,2
2015,MO,44527,,15,2,4,4,7
2015,MO,74483,,8,1,1,1,8
2015,MS,48963,,21,2,4,5,6
2015,MS,94237,,24,3,1,1,6
2015,MS,97560,,11,1,1,1,11
2015,MT,23603,,13,3,2,1,4
2015,MT,24867,,12,1,1,2,12
2015,MT,30751,,12,2,2,2,0
2015,MT,32225,,12,3,2,2,4
2015,NC,11512,,50,5,4,7,10
2015,NC,54332,,10,1,1,1,10
2015,NC,56346,,30,2,9,9,30
2015,ND,37160,,17,1,1,1,2
2015,ND,73751,,8,1,1,1,1
2015,ND,89364,,9,1,2,2,5
2015,NE,15438,,30,5,6,6,14
2015,NE,19524,,18,1,1,3,18
2015,NE,29678,,16,11,2,3,0
2015,NH,19304,,10,10,1,1,10
2015,NH,42260,,6,1,1,1,6
2015,NH,59025,,8,4,2,2,8
2015,NH,61163,,8,8,1,1,8
2015,NH,96751,,10,2,2,2,0
2015,NJ,10191,,21,7,1,3,12
2015,NJ,48834,,6,1,1,1,6
2015,NJ,50221,,5,5,1,1,5
2015,NJ,77606,,2,1,1,1,0
2015,NJ,91661,,9,3,3,1,4
2015,NJ,91762,,16,2,3,4,3
2015,NM,19722,,3,1,1,1,0
2015,NM,57173,,13,5,1,1,2
2015,NM,72034,,11,11,1,2,11
2015,NM,75605,,49,4,4,8,1
2015,NM,93091,,12,4,2,2,7
2015,NV,16698,,12,1,2,1,4
2015,NV,29211,,12,1,1,2,12
2015,NV,34996,,31,7,8,4,13
2015,NV,60156,,12,2,2,2,0
2015,NV,95865,,15,1,1,1,2
2015,OH,14650,,36,1,1,6,36
2015,OH,16204,,9,1,1,1,9
2015,OH,20126,,10,1,1,1,4
2015,OH,26734,,5,1,1,1,5
2015,OH,28162,,52,1,2,1,0
2015,OH,29276,,14,1,1,1,0
2015,OH,33931,,10,1,1,1,10
2015,OH,41047,,30,3,1,1,12
2015,OH,52664,,10,2,2,2,10
2015,OH,64353,,3,1,1,2,0
2015,OH,66083,,14,1,2,2,0
2015,OH,67129,,5,1,1,1,5
2015,OH,74313,,8,1,1,1,5
2015,OH,77552,,36,2,4,6,0
2015,OH,92036,,10,1,1,1,10
2015,OH,99969,,15,1,1,1,6
2015,OK,29176,,12,1,1,2,12
2015,OK,85408,,14,1,1,1,2
2015,OK,87571,,71,4,4,11,5
2015,OK,98905,,11,1,1,1,11
2015,OR,10091,,33,4,3,3,15
2015,OR,32536,,6,1,1,1,0
2015,OR,39424,,15,9,3,4,15
2015,OR,56707,,6,6,3,3,6
2015,OR,63474,,24,23,5,3,20
2015,OR,71287,,10,1,1,1,2
2015,OR,85804,,9,5,1,1,4
2015,OR,95417,,4,4,1,1,4
2015,OR,96383,,17,7,2,2,13
2015,OR,99389,,16,16,2,2,10
2015,PA,16322,,37,2,4,4,37
2015,PA,19068,,42,1,1,7,42
2015,PA,22444,,15,2,1,3,7
2015,PA,24872,,5,1,1,1,5
2015,PA,31609,,10,2,2,2,2
2015,PA,33709,,27,8,2,6,8
2015,PA,33871,,6,1,1,1,0
2015,PA,33906,,5,1,1,1,1
2015,PA,45127,,11,1,1,1,9
2015,PA,53789,,56,6,4,8,28
2015,PA,55957,,17,6,3,2,5
2015,PA,64844,,9,1,2,2,5
2015,PA,70194,,23,9,4,4,7
2015,PA,75729,,2,1,1,1,0
2015,PA,91303,,5,1,1,1,1
2015,SC,26065,,18,3,2,2,8
2015,SC,39996,,36,1,1,6,36
2015,SC,41614,,36,1,11,11,11
2015,SC,49532,,23,1,1,1,13
2015,SC,65122,,13,1,2,2,5
2015,SD,31195,,9,1,2,2,4
2015,SD,60536,,16,1,2,2,6
2015,SD,62210,,16,6,1,1,16
2015,TN,14002,,84,7,3,4,30
2015,TN,60299,,30,1,1,5,30
2015,TN,82120,,15,1,3,3,0
2015,TN,99248,,6,1,1,1,0
2015,TX,26539,,6,1,1,1,0
2015,TX,27248,,5,1,1,1,3
2015,TX,28020,,60,2,1,10,40
2015,TX,32673,,42,3,7,7,7
2015,TX,33602,,168,3,3,28,0
2015,TX,40788,,13,4,1,1,6
2015,TX,45786,,5,2,1,1,3
2015,TX,46224,,4,2,1,1,1
2015,TX,55409,,16,1,1,2,2
2015,TX,63141,,13,2,2,2,7
2015,TX,63509,,7,2,1,2,7
2015,TX,71837,,3,1,1,1,0
2015,TX,85947,,10,1,1,1,10
2015,TX,87226,,33,3,1,1,12
2015,TX,91716,,20,1,4,4,16
2015,UT,18167,,3,1,1,1,0
2015,UT,27619,,21,1,4,5,8
2015,UT,34541,,8,8,1,1,4
2015,UT,38927,,10,2,2,2,2
2015,UT,56764,,6,1,1,1,0
2015,UT,68781,,60,6,3,3,0
2015,VA,10207,,11,4,4,1,11
2015,VA,12028,,6,1,1,1,3
2015,VA,15668,,9,1,1,1,9
2015,VA,20507,,7,3,1,1,0
2015,VA,38234,,12,1,2,2,12
2015,VA,40308,,4,4,2,2,0
2015,VA,88380,,19,3,2,4,0
2015,VA,95185,,10,1,1,1,1
2015,VA,99663,,18,1,5,5,12
2015,WI,32754,,33,3,1,1,33
2015,WI,37833,,101,6,3,3,93
2015,WI,38166,,18,2,2,2,2
2015,WI,38345,,24,3,3,4,19
2015,WI,39924,,10,1,1,1,10
2015,WI,47342,,26,1,1,2,12
2015,WI,52697,,3,1,1,1,1
2015,WI,57845,,8,1,1,1,1
2015,WI,58326,,9,1,1,1,6
2015,WI,58564,,5,1,1,1,4
2015,WI,79475,,13,2,2,2,0
2015,WI,84670,,111,2,1,3,75
2015,WI,87416,,20,1,2,1,4
2015,WI,91058,,16,2,1,1,0
2015,WI,94529,,22,1,2,2,22
2015,WV,31274,,15,6,2,2,3
2015,WY,11269,,30,2,1,1,25
2015,WY,53189,,13,1,1,1,0
2016,AK,38344,,6,2,1,1,0
2016,AK,73836,,11,5,2,1,5
2016,AL,44580,,10,1,2,2,0
2016,AL,46944,,8,8,2,2,2
2016,AL,68259,,6,1,1,1,6
2016,AR,37903,,2,1,1,1,0
2016,AR,62141,,5,2,1,1,2
2016,AR,65817,,19,2,1,1,19
2016,AR,70525,,6,1,1,1,0
2016,AR,75293,,12,12,2,2,1
2016,AZ,23307,,10,1,2,2,0
2016,AZ,53901,,22,9,3,2,6
2016,AZ,65441,,18,6,6,1,18
2016,AZ,70239,,32,1,2,7,32
2016,AZ,78611,,7,1,1,1,7
2016,AZ,91450,,6,1,1,1,2
2016,AZ,97667,,7,1,1,1,7
2016,AZ,98971,,11,1,1,1,1
2016,DE,29497,,4,1,1,1,0
2016,DE,67190,,4,1,1,1,0
2016,DE,76168,,21,7,2,2,6
2016,FL,16842,,18,2,2,2,0
2016,FL,18628,,5,1,1,1,0
2016,FL,21663,,16,3,1,1,16
2016,FL,27357,,70,4,2,2,35
2016,FL,30252,,13,2,2,2,5
2016,FL,35783,,35,2,4,6,0
2016,FL,54172,,3,1,1,1,0
2016,FL,56503,,66,33,1,1,28
2016,FL,57451,,5,1,1,1,1
2016,FL,68398,,7,1,1,1,0
2016,GA,43802,,9,1,1,1,0
2016,GA,49046,,13,2,2,2,0
2016,GA,50491,,6,1,1,1,0
2016,GA,70893,,16,3,1,1,16
2016,GA,82824,,54,1,9,9,54
2016,GA,83761,,8,1,1,1,0
2016,GA,89942,,10,1,1,1,1
2016,GA,93332,,22,2,5,5,0
2016,GA,95852,,5,1,1,1,5
2016,HI,18350,,11,2,5,1,0
2016,HI,60612,,10,1,1,1,0
2016,IA,18973,,44,8,11,11,0
2016,IA,27651,,16,2,1,1,0
2016,IA,51902,,10,1,1,1,10
2016,IA,93078,,10,1,1,1,10
2016,IL,16724,,10,1,1,1,1
2016,IL,20129,,22,4,3,3,15
2016,IL,27833,,8,2,1,1,8
2016,IL,35670,,12,2,4,4,0
2016,IL,36096,,176,4,4,37,176
2016,IL,58288,,10,1,2,2,0
2016,IL,78463,,5,1,1,1,5
2016,IL,96601,,20,4,5,5,0
2016,IL,99129,,4,1,1,1,4
2016,IN,17575,,17,3,2,2,5
2016,IN,33380,,11,2,2,1,5
2016,IN,36373,,9,1,1,1,2
2016,IN,50816,,9,2,1,1,0
2016,IN,54192,,12,2,2,2,0
2016,IN,62033,,9,2,1,1,4
2016,IN,67920,,7,1,1,1,2
2016,IN,76179,,16,3,1,1,16
2016,KS,18558,,14,3,2,2,8
2016,KS,27811,,5,1,1,1,2
2016,KS,50274,,8,1,1,1,8
2016,KS,94248,,15,2,4,1,2
2016,LA,19636,,14,3,3,3,6
2016,LA,38499,,6,1,1,1,6
2016,LA,44965,,15,1,1,3,0
2016,LA,67243,,10,1,2,2,0
2016,LA,97176,,14,3,2,2,7
2016,ME,48396,,45,4,4,6,6
2016,ME,96667,,8,2,2,2,8
2016,MI,15560,,18,7,3,3,4
2016,MI,29241,,8,1,1,1,5
2016,MI,29698,,38,2,2,4,30
2016,MI,34620,,4,2,2,1,4
2016,MI,37651,,22,3,3,3,6
2016,MI,40047,,3,1,1,1,0
2016,MI,46275,,10,1,2,2,0
2016,MI,58594,,14,2,2,2,10
2016,MI,60829,,14,4,2,2,5
2016,MI,67183,,2,1,1,1,0
2016,MI,67577,,8,1,1,1,2
2016,MI,71667,,10,1,1,1,10
2016,MI,74917,,5,1,1,1,4
2016,MI,98185,,26,3,4,5,6
2016,MO,16049,,8,1,1,1,1
2016,MO,30613,,15,1,2,3,0
2016,MO,32753,,18,2,2,2,5
2016,MO,34762,,15,3,4,2,2
2016,MO,44240,,23,2,5,5,13
2016,MO,44527,,12,2,4,4,0
2016,MO,74483,,8,1,1,1,8
2016,MS,48963,,22,2,4,4,0
2016,MS,90714,,16,3,1,1,16
2016,MS,97560,,6,1,1,1,6
2016,MT,23603,,12,3,2,1,4
2016,MT,30751,,17,3,3,4,16
2016,MT,32225,,11,3,2,2,0
2016,NC,11512,,42,6,6,8,6
2016,NC,54332,,9,1,1,1,0
2016,NC,61671,,32,2,5,5,32
2016,ND,37160,,6,1,1,1,0
2016,ND,73751,,20,2,2,2,12
2016,ND,89364,,10,1,2,2,3
2016,NE,15438,,20,5,5,5,0
2016,NE,20305,,10,1,1,1,10
2016,NE,29678,,11,2,2,3,0
2016,NE,44751,,8,1,1,1,8
2016,NH,59025,,9,2,2,2,9
2016,NH,61163,,10,10,1,1,3
2016,NH,75841,,2,1,1,1,2
2016,NH,96751,,11,2,3,2,1
2016,NJ,10191,,17,7,3,3,0
2016,NJ,48834,,8,1,1,1,4
2016,NJ,50221,,9,9,1,1,6
2016,NJ,77606,,6,1,2,2,1
2016,NJ,91661,,9,3,2,1,5
2016,NJ,91762,,19,2,4,5,3
2016,NM,19722,,3,1,1,1,0
2016,NM,57173,,13,5,1,1,13
2016,NM,72034,,11,11,1,2,0
2016,NM,93091,,7,2,1,1,1
2016,NV,16698,,21,1,4,2,10
2016,NV,33670,,11,1,1,1,11
2016,NV,60156,,17,2,2,2,6
2016,NV,95865,,16,1,1,1,7
2016,OH,20126,,9,1,1,1,0
2016,OH,23340,,14,1,2,1,14
2016,OH,26734,,10,1,1,1,5
2016,OH,28162,,60,1,2,2,12
2016,OH,29276,,39,2,2,4,19
2016,OH,33931,,9,1,1,1,1
2016,OH,41047,,11,2,1,1,8
2016,OH,52664,,10,2,2,2,6
2016,OH,64353,,3,1,1,2,0
2016,OH,66083,,18,1,3,4,0
2016,OH,67129,,4,1,1,1,0
2016,OH,74313,,8,1,1,1,0
2016,OH,77552,,42,2,5,7,0
2016,OH,78726,,9,1,1,1,9
2016,OH,92036,,9,1,1,1,0
2016,OH,99969,,23,2,3,5,12
2016,OK,45480,,10,1,1,1,10
2016,OK,87571,,64,3,3,14,55
2016,OR,10091,,8,4,2,2,0
2016,OR,30969,,8,8,1,1,8
2016,OR,32536,,12,2,1,1,6
2016,OR,39424,,16,9,3,4,10
2016,OR,56707,,13,7,3,3,10
2016,OR,63474,,17,16,4,3,11
2016,OR,71287,,10,1,1,1,4
2016,OR,85804,,9,5,2,1,8
2016,OR,95417,,4,4,1,1,0
2016,PA,16322,,24,2,3,3,14
2016,PA,22444,,14,2,1,5,9
2016,PA,24872,,6,1,1,1,1
2016,PA,31609,,10,2,2,2,0
2016,PA,33709,,4,1,1,1,4
2016,PA,33871,,7,1,1,1,1
2016,PA,36247,,2,1,1,1,2
2016,PA,45127,,10,1,1,1,2
2016,PA,53789,,48,6,4,8,4
2016,PA,55957,,8,4,2,1,0
2016,PA,64844,,19,3,4,4,19
2016,PA,70194,,14,6,4,4,0
2016,PA,75729,,8,1,1,4,0
2016,SC,26065,,23,3,2,2,5
2016,SC,38408,,31,2,5,5,31
2016,SC,49532,,31,1,1,1,9
2016,SC,57860,,9,1,1,1,9
2016,SD,31195,,10,1,2,2,4
2016,SD,60536,,14,1,1,1,1
2016,TN,14002,,72,1,3,4,0
2016,TN,69443,,9,1,1,1,9
2016,TN,82120,,12,1,3,3,0
2016,TN,99248,,12,2,2,2,6
2016,TX,20069,,12,12,1,1,12
2016,TX,26539,,7,1,1,1,1
2016,TX,27248,,5,1,2,1,0
2016,TX,29418,,11,2,1,1,11
2016,TX,32673,,35,2,6,6,0
2016,TX,33602,,338,3,2,52,312
2016,TX,37392,,5,1,1,1,5
2016,TX,37755,,9,3,1,1,0
2016,TX,40788,,11,4,1,1,0
2016,TX,45786,,5,2,1,1,0
2016,TX,46224,,14,4,1,1,10
2016,TX,55409,,7,1,1,1,7
2016,TX,63141,,10,1,1,2,0
2016,TX,63509,,7,2,2,2,7
2016,TX,66252,,35,7,4,5,35
2016,TX,71837,,3,1,1,1,0
2016,TX,76589,,7,1,1,1,7
2016,TX,85947,,10,1,1,1,1
2016,TX,91716,,12,1,3,3,12
2016,UT,18167,,3,1,1,1,0
2016,UT,42261,,5,1,1,2,5
2016,UT,56764,,6,1,1,1,0
2016,UT,68781,,60,6,3,3,0
2016,VA,10207,,10,2,5,1,1
2016,VA,12028,,8,1,1,1,8
2016,VA,15668,,10,1,1,1,1
2016,VA,20507,,13,2,3,3,7
2016,VA,37204,,10,1,1,1,10
2016,VA,38234,,12,1,2,2,0
2016,VA,38599,,6,1,1,1,6
2016,VA,40308,,3,2,2,1,0
2016,VA,88380,,27,3,2,6,5
2016,VA,95185,,10,1,1,1,0
2016,VA,99663,,18,1,5,5,0
2016,WI,32754,,4,1,1,1,0
2016,WI,37833,,78,3,3,3,23
2016,WI,38166,,18,2,2,2,2
2016,WI,38345,,38,3,3,3,18
2016,WI,39924,,10,1,1,1,1
2016,WI,47342,,34,1,1,2,16
2016,WI,52697,,3,1,1,1,0
2016,WI,57845,,10,1,1,1,2
2016,WI,58326,,9,1,1,1,0
2016,WI,58564,,15,1,1,1,15
2016,WI,79475,,14,2,2,2,4
2016,WI,81413,,8,2,2,2,8
2016,WI,84670,,84,2,1,6,54
2016,WI,87416,,10,1,1,1,0
2016,WI,91058,,16,2,1,1,0
2016,WI,94529,,24,1,2,2,4
2016,WV,31274,,17,6,2,2,1
2016,WV,50328,,30,2,5,5,30
2016,WY,11269,,30,2,1,1,0
2017,AK,38344,,5,2,1,1,0
2017,AL,46944,,7,7,2,2,0
2017,AR,37903,,2,1,1,1,0
2017,AR,62141,,7,2,1,1,2
2017,AR,70525,,5,1,1,2,0
2017,AR,75293,,12,2,2,2,12
2017,AZ,53901,,26,3,1,8,25
2017,AZ,91450,,6,1,1,2,4
2017,DE,29497,,6,1,1,1,2
2017,DE,67190,,6,1,1,1,2
2017,DE,76168,,8,5,1,1,1
2017,FL,16842,,26,2,2,2,8
2017,FL,21663,,18,3,1,1,5
2017,FL,30252,,20,2,2,2,7
2017,FL,35783,,21,1,3,5,1
2017,FL,36194,,60,4,2,2,60
2017,FL,54172,,5,2,1,1,2
2017,FL,56503,,33,33,1,1,2
2017,GA,49046,,78,2,4,12,67
2017,GA,70893,,18,3,1,1,5
2017,GA,83761,,13,1,1,1,7
2017,GA,89942,,12,1,1,1,1
2017,GA,93332,,17,1,4,4,2
2017,HI,18350,,12,2,5,1,1
2017,HI,60612,,11,1,1,1,1
2017,IA,18973,,61,2,10,10,61
2017,IA,27651,,16,2,1,1,0
2017,IA,74406,,4,3,1,2,4
2017,IA,87928,,3,3,1,2,3
2017,IA,93078,,6,1,1,2,0
2017,IL,20129,,17,3,2,2,5
2017,IL,27833,,9,2,1,1,4
2017,IL,36096,,179,5,5,38,29
2017,IL,53882,,7,1,1,1,7
2017,IL,58288,,5,1,1,2,1
2017,IN,17575,,16,3,2,2,1
2017,IN,54192,,16,4,2,2,10
2017,IN,62033,,8,2,1,1,0
2017,IN,76179,,15,3,1,1,2
2017,KS,27811,,5,1,1,1,5
2017,KS,39520,,7,1,1,1,7
2017,KS,94248,,11,3,3,1,4
2017,KY,15411,,7,1,2,3,1
2017,KY,36239,,14,3,3,3,1
2017,KY,45636,,11,4,1,1,4
2017,LA,19636,,15,4,3,4,5
2017,LA,44965,,10,1,1,4,1
2017,LA,67243,,10,1,2,2,0
2017,LA,97176,,5,2,1,1,0
2017,ME,33653,,9,3,1,1,0
2017,ME,48396,,33,4,4,6,6
2017,ME,96667,,8,2,2,2,8
2017,MI,15560,,12,6,3,3,2
2017,MI,29698,,41,2,3,5,31
2017,MI,37651,,19,3,3,3,0
2017,MI,40047,,5,2,1,1,2
2017,MI,46275,,7,1,2,3,1
2017,MI,58594,,6,1,1,1,2
2017,MI,60829,,35,4,2,2,24
2017,MI,67183,,6,1,1,1,4
2017,MI,74917,,6,1,1,1,2
2017,MI,98185,,26,4,4,5,4
2017,MO,30613,,10,1,2,4,1
2017,MO,32753,,16,2,2,2,3
2017,MO,34762,,5,2,2,3,0
2017,MO,74483,,16,1,2,2,10
2017,MS,48963,,19,2,4,6,13
2017,MS,90714,,17,3,1,1,4
2017,MT,23603,,6,1,2,2,6
2017,MT,30751,,48,3,3,10,4
2017,MT,32225,,9,3,2,2,0
2017,NC,11512,,32,5,5,7,0
2017,NC,73943,,8,1,1,1,8
2017,ND,37160,,7,1,2,1,2
2017,ND,73751,,14,2,2,2,0
2017,ND,89364,,10,1,2,2,1
2017,NE,20305,,6,1,1,2,0
2017,NE,44794,,25,2,4,4,25
2017,NH,59025,,8,2,2,2,8
2017,NH,61163,,11,11,1,1,1
2017,NH,75841,,2,1,1,1,0
2017,NH,96751,,13,2,3,2,2
2017,NJ,77606,,4,1,2,2,0
2017,NJ,91661,,7,3,2,1,0
2017,NJ,91762,,13,1,3,3,1
2017,NM,19722,,3,1,1,1,0
2017,NM,72034,,9,9,1,2,0
2017,NM,75605,,30,1,1,5,30
2017,NM,93091,,9,3,2,2,3
2017,NV,16698,,10,1,2,2,7
2017,NV,33670,,9,1,1,1,0
2017,NV,60156,,12,2,2,2,1
2017,NV,95865,,10,1,1,1,0
2017,OH,23340,,10,1,2,1,3
2017,OH,26734,,10,1,1,1,5
2017,OH,28162,,45,1,2,2,1
2017,OH,29276,,181,2,2,18,65
2017,OH,41047,,11,3,1,1,4
2017,OH,52664,,5,2,1,1,1
2017,OH,64353,,5,2,1,2,2
2017,OH,66083,,7,1,2,2,0
2017,OH,74313,,6,1,1,1,2
2017,OH,77552,,10,4,1,1,4
2017,OH,99969,,28,2,3,5,24
2017,OK,87571,,75,3,3,15,5
2017,OR,10091,,8,2,2,2,4
2017,OR,32536,,14,3,1,2,3
2017,OR,39424,,10,4,2,2,9
2017,OR,56707,,16,7,3,6,0
2017,OR,63474,,8,3,1,2,2
2017,OR,71287,,10,1,1,1,0
2017,PA,16322,,27,2,3,3,3
2017,PA,22444,,12,2,1,4,5
2017,PA,31609,,7,2,1,1,0
2017,PA,33709,,10,3,1,3,5
2017,PA,33871,,5,1,1,1,0
2017,PA,45127,,2,1,1,1,0
2017,PA,70194,,11,5,2,4,8
2017,PA,83731,,7,2,1,2,7
2017,SC,26065,,26,3,2,2,3
2017,SD,31195,,10,1,2,2,1
2017,SD,60536,,12,1,1,1,1
2017,TN,14002,,20,1,1,5,20
2017,TN,82120,,10,1,3,3,0
2017,TN,99248,,23,1,2,3,17
2017,TX,20069,,7,7,1,1,3
2017,TX,26539,,5,1,1,1,2
2017,TX,27248,,7,1,2,2,2
2017,TX,29418,,13,2,1,1,4
2017,TX,32673,,17,2,4,5,13
2017,TX,33602,,364,3,2,52,26
2017,TX,37392,,6,1,1,1,5
2017,TX,45786,,6,3,1,1,1
2017,TX,66252,,30,5,1,6,5
2017,TX,71837,,3,1,1,1,0
2017,UT,18167,,5,1,1,1,2
2017,UT,42261,,5,3,1,2,4
2017,UT,68781,,18,2,2,2,2
2017,VA,10207,,5,2,4,1,0
2017,VA,12028,,7,1,1,1,2
2017,VA,15668,,12,1,1,1,2
2017,VA,20507,,6,1,2,2,1
2017,VA,37204,,12,1,1,1,2
2017,VA,38599,,5,1,1,2,0
2017,VA,40308,,2,1,2,1,0
2017,VA,41921,,18,1,1,2,18
2017,VA,88380,,24,3,2,6,2
2017,VA,93187,,31,1,5,5,31
2017,VA,95185,,12,1,1,1,3
2017,WI,14630,,4,1,1,1,4
2017,WI,20173,,8,1,1,1,8
2017,WI,37833,,105,3,4,5,57
2017,WI,38166,,22,2,2,2,4
2017,WI,38345,,15,2,2,2,2
2017,WI,47342,,28,1,1,2,0
2017,WI,52697,,5,2,1,1,2
2017,WI,57845,,7,1,1,1,0
2017,WI,58326,,9,1,1,1,3
2017,WI,79475,,13,2,2,2,2
2017,WI,81413,,18,2,2,2,14
2017,WI,86584,,16,2,1,1,16
2017,WI,87416,,11,1,1,1,2
2017,WI,91058,,16,2,1,1,0
2017,WI,94529,,39,2,2,2,23
2017,WV,31274,,7,2,1,1,6
2017,WV,50328,,10,4,1,1,4
2017,WY,11269,,30,2,1,1,0
2018,AK,38344,,5,1,1,1,2
2018,AL,46944,,7,7,1,1,2
2018,AL,73301,,6,1,1,1,6
2018,AR,37903,,3,1,1,1,1
2018,AR,62141,,8,2,1,1,1
2018,AR,70525,,6,1,1,2,1
2018,AR,75293,,10,2,2,2,6
2018,AZ,53901,,35,1,1,7,15
2018,AZ,91450,,9,1,1,2,3
2018,DE,76168,,7,3,1,1,1
2018,FL,16842,,24,2,2,2,4
2018,FL,21663,,19,3,1,1,1
2018,FL,30252,,20,2,2,2,1
2018,FL,36194,,68,8,2,2,68
2018,FL,54172,,5,2,1,1,0
2018,FL,56503,,34,34,1,1,1
2018,GA,49046,,42,1,2,3,12
2018,GA,70893,,12,3,1,1,1
2018,GA,83761,,6,1,1,1,0
2018,GA,89942,,18,1,2,2,2
2018,HI,18350,,11,2,5,1,0
2018,HI,60612,,11,1,1,1,0
2018,IA,93078,,18,3,3,3,13
2018,IL,20129,,61,4,2,5,49
2018,IL,27833,,9,2,1,1,0
2018,IL,36096,,93,4,4,25,93
2018,IL,53882,,5,1,1,1,2
2018,IN,54192,,19,4,2,2,19
2018,IN,76179,,14,3,1,1,2
2018,KS,18558,,5,1,1,1,5
2018,KS,39520,,14,2,2,2,8
2018,KS,80065,,4,1,1,1,4
2018,KY,36239,,10,1,1,2,6
2018,KY,45636,,14,4,1,1,13
2018,LA,19636,,21,4,4,6,9
2018,LA,67243,,14,1,2,2,4
2018,LA,97176,,5,2,1,1,0
2018,ME,33653,,10,6,1,1,3
2018,ME,96667,,8,2,2,3,8
2018,MI,15560,,8,3,1,1,0
2018,MI,29698,,13,1,7,6,13
2018,MI,40047,,5,2,1,1,2
2018,MI,58594,,6,1,1,1,1
2018,MI,60829,,25,4,2,2,3
2018,MI,67183,,7,1,1,1,1
2018,MI,74917,,4,1,1,1,0
2018,MI,98185,,22,3,3,4,7
