puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,plan_id,plan_number_claims_received,plan_number_claims_denied,plan_number_claims_denied_referral_required,plan_number_claims_denied_out_of_network,plan_number_claims_denied_services_excluded,plan_number_claims_denied_not_medically_necessary_excl_behavioral_health,plan_number_claims_denied_not_medically_necessary_incl_behavioral_health,plan_number_claims_denied_other,enrollment_data,disenrollment_data,plan_type,metal_level,plan_number_claims_denied_not_medically_necessary_behavioral_health_only,average_monthly_enrollment,average_monthly_disenrollment,plan_number_claims_received_out_of_network,plan_number_claims_received_in_network,plan_number_claims_denied_in_network,plan_number_claims_resubmitted_out_of_network,plan_number_claims_resubmitted_in_network,plan_number_claims_denied_due_to_out_of_network,plan_number_claims_denied_not_medically_necessary_excluding_behavioral_health,plan_number_claims_denied_due_to_enrolle_benefit_limit_reached,plan_number_claims_denied_due_to_member_not_covered,plan_number_claims_denied_due_to_investigational_experimental_cosmetic_proceduce,plan_number_claims_denied_due_to_administrative_reason
2020,2018,True,TN,99248,Cigna Health and Life Insurance Company,99248TN0060069,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,99248,Cigna Health and Life Insurance Company,99248TN0060070,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400001,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400002,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400003,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400013,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400004,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400014,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400005,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400006,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400007,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400008,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400009,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400015,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400010,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400016,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400011,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400012,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400020,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400022,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400025,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400026,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400027,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400028,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400029,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400030,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400031,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400032,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400100,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400101,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400102,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400118,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400103,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400119,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400104,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400105,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400106,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400107,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400108,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400120,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400109,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400121,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400110,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400111,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400200,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400201,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400202,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400206,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400203,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400207,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400204,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,14002TN0400205,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020001,49313,10621,1147,,5233,,,4521.0,5921,2043,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020003,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020004,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020005,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020006,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020007,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020008,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020009,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020011,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TN,23552,Oscar Insurance Company,23552TN0020013,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",26539TX0140001,26106,4666,555,692,822,,,2601.0,444,61,,,,,,,,,,,,,,,,
2020,2018,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",26539TX0140002,11409,2832,276,414,1269,,,874.0,204,54,,,,,,,,,,,,,,,,
2020,2018,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",26539TX0140003,47922,9001,803,1382,1494,,,5335.0,4617,1271,,,,,,,,,,,,,,,,
2020,2018,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",26539TX0140006,58392,11529,791,2227,2717,,,5797.0,2188,611,,,,,,,,,,,,,,,,
2020,2018,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",26539TX0140008,18500,4035,348,1657,694,,,1336.0,4648,863,,,,,,,,,,,,,,,,
2020,2018,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",26539TX0140009,114117,20023,1662,4577,5174,,,8617.0,4805,737,,,,,,,,,,,,,,,,
2020,2018,True,TX,71837,"Sendero Health Plans, inc.",71837TX0010001,124220,14860,1634,3871,1188,,,6633.0,10813,4082,,,,,,,,,,,,,,,,
2020,2018,True,TX,71837,"Sendero Health Plans, inc.",71837TX0010002,54717,8625,1557,662,1879,,,1234.0,1908,698,,,,,,,,,,,,,,,,
2020,2018,True,TX,71837,"Sendero Health Plans, inc.",71837TX0010003,197624,30296,3679,2377,6442,,,4321.0,12845,2680,,,,,,,,,,,,,,,,
2020,2018,True,TX,71837,"Sendero Health Plans, inc.",71837TX0010004,69630,11838,1383,1147,2713,,,1738.0,6030,523,,,,,,,,,,,,,,,,
2020,2018,True,TX,29418,Celtic Insurance Company,29418TX0140002,431780,105115,15036,7012,,,,82927.0,15472,3696,,,,,,,,,,,,,,,,
2020,2018,True,TX,29418,Celtic Insurance Company,29418TX0140006,196020,48186,5431,5046,,,,37649.0,19535,5120,,,,,,,,,,,,,,,,
2020,2018,True,TX,29418,Celtic Insurance Company,29418TX0140008,151564,36782,5445,3091,,,,28216.0,5548,2191,,,,,,,,,,,,,,,,
2020,2018,True,TX,29418,Celtic Insurance Company,29418TX0140009,919176,219893,28532,16130,,,,174928.0,34893,12615,,,,,,,,,,,,,,,,
2020,2018,True,TX,29418,Celtic Insurance Company,29418TX0140059,2818925,712228,96852,59702,,,,554846.0,122289,9115,,,,,,,,,,,,,,,,
2020,2018,True,TX,29418,Celtic Insurance Company,29418TX0150001,216601,51923,7281,3533,,,,41020.0,6978,1528,,,,,,,,,,,,,,,,
2020,2018,True,TX,29418,Celtic Insurance Company,29418TX0150006,101727,24951,3356,2063,,,,19493.0,3568,1217,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460548,14378,2164,296,,290,,,1425.0,273,29,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460552,113,14,,,,,,,20,27,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460553,67267,11138,1824,22,1766,,,6519.0,1152,190,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460554,21167,3549,728,,474,,,2106.0,780,124,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460555,9198,1674,512,,193,,,787.0,162,41,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460556,60144,10325,2142,51,1481,,,5817.0,1189,221,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460557,12277,2218,422,,366,,,1320.0,177,31,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460558,9107,1666,187,,254,,,1058.0,170,29,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460559,3826,547,60,,60,,,411.0,131,34,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460560,22430,4827,1122,,703,,,2758.0,474,90,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460561,412109,76510,13171,114,13079,,,44339.0,8563,1155,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460562,20827,4439,631,,802,,,2647.0,411,55,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460563,224319,48422,8242,144,9846,,,26730.0,3701,550,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460564,17347,3623,773,41,552,,,1755.0,405,84,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460565,4674,890,88,,208,,,558.0,91,18,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460566,47899,7948,1492,226,1461,,,4195.0,1231,107,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460567,20452,3079,523,,496,,,1904.0,504,73,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460568,7529,1797,358,,363,,,924.0,129,13,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460569,15619,2672,358,,415,,,1777.0,420,57,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460570,12257,2140,287,,309,,,1268.0,304,43,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460571,17011,2543,547,,414,,,1424.0,441,25,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460572,66876,11767,2149,43,2034,,,6480.0,1562,246,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460573,19630,3415,727,,733,,,1763.0,416,53,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460574,3221,591,60,,66,,,396.0,72,11,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460575,26946,4529,839,102,724,,,2462.0,625,52,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460576,14557,2914,525,,536,,,1687.0,317,31,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460577,4581,787,173,,168,,,369.0,101,21,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460578,22741,3482,723,11,654,,,1526.0,578,47,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460579,292197,49788,7829,121,8506,,,28690.0,6634,760,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460655,134,38,13,,,,,20.0,18,,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460656,4434,1059,176,,131,,,714.0,188,71,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460657,312,47,,,,,,29.0,11,,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460658,562,105,,,20,,,56.0,16,,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460659,324,57,,,27,,,21.0,25,22,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460660,731,186,57,,31,,,94.0,23,16,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460661,21916,4667,680,24,622,,,3065.0,891,490,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460662,762,217,,,26,,,144.0,31,31,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460663,15190,3414,655,14,550,,,1871.0,504,244,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460664,963,217,31,,17,,,141.0,65,91,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460665,29,,,,,,,,,13,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460666,684,153,,,23,,,84.0,19,49,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460667,439,65,26,,,,,33.0,47,23,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460668,1010,229,32,,29,,,141.0,27,13,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460669,249,30,,,,,,23.0,18,15,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460670,520,62,,,,,,38.0,,,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460671,296,39,26,,,,,,16,15,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460672,3819,792,95,,123,,,521.0,175,296,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460673,176,73,,,19,,,45.0,15,30,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460674,141,30,,,,,,20.0,,,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460675,250,44,,,,,,30.0,19,20,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460676,642,137,52,,23,,,54.0,16,24,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460677,640,122,,,28,,,77.0,27,21,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460678,78,20,,,,,,,,13,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460679,10583,1912,231,,308,,,1176.0,260,366,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460680,30958,5426,1036,,773,,,3255.0,615,113,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460681,176208,31821,6437,40,4085,,,18496.0,2911,1164,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460682,57401,9706,1659,37,1747,,,5536.0,645,178,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460683,30307,6503,830,,1195,,,3822.0,403,122,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460684,33647,5941,1178,,985,,,3160.0,1180,678,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460685,72113,15283,3312,165,2194,,,8619.0,1402,246,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460686,1793622,345445,50111,440,58171,,,202241.0,29922,5804,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460687,61539,13424,2081,26,2139,,,7619.0,821,212,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460688,852727,188961,32810,544,38736,,,105022.0,11236,3230,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460689,64603,14367,2338,63,3533,,,6429.0,1335,359,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460690,23738,4704,508,,805,,,2689.0,341,97,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460691,253907,45337,7367,2596,8672,,,22588.0,4531,613,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460692,108404,16392,2780,15,3052,,,9525.0,2323,517,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460693,28386,6110,831,14,1010,,,3492.0,349,91,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460694,62219,10892,1291,13,1971,,,6889.0,1482,317,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460695,56831,10293,1314,13,1846,,,6161.0,1190,245,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460696,91849,14752,3440,43,2723,,,7195.0,1860,261,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460697,350930,61486,10158,190,10536,,,35889.0,6289,2452,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460698,95672,17831,3275,42,4052,,,9120.0,2016,302,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460699,16437,2794,476,30,393,,,1630.0,288,115,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460700,134797,21376,3991,267,4010,,,11551.0,2467,229,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460701,83461,14798,2204,42,3035,,,8275.0,1433,327,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460702,21423,3141,442,33,484,,,1947.0,278,87,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460703,96061,13565,2388,18,2839,,,7330.0,1967,183,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460704,2112146,358768,55619,1162,63556,,,204375.0,42003,6770,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460705,13312,2145,379,,258,,,1297.0,493,74,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460706,140475,24319,4508,44,3426,,,14581.0,5426,1244,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460707,24467,5320,1353,,884,,,2750.0,615,123,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460708,11003,2487,286,,351,,,1700.0,534,82,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460709,25039,4241,877,61,741,,,2345.0,1049,253,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460710,25312,4926,1147,36,798,,,2782.0,965,128,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460711,893217,164257,27371,225,26127,,,96165.0,31166,5426,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460712,35143,7885,1301,,1288,,,4868.0,1746,202,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460713,451965,99190,15382,247,20846,,,55826.0,14265,2452,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460714,30822,6491,1312,15,1439,,,2689.0,1503,345,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460715,9908,1380,162,,235,,,786.0,331,82,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460716,36493,6124,988,324,1051,,,3210.0,1205,208,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460717,30901,4703,739,12,767,,,2699.0,1492,220,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460718,9959,2413,294,,305,,,1266.0,325,78,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460719,16626,2830,442,,454,,,1665.0,790,163,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460720,14649,2998,470,23,469,,,1696.0,644,82,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460721,14117,2520,779,,394,,,1133.0,595,105,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460722,140467,26470,5720,54,4179,,,14336.0,4613,1359,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460723,19053,4194,1167,16,900,,,1918.0,713,181,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460724,6269,1127,201,14,116,,,617.0,231,30,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460725,27562,4200,745,85,547,,,2495.0,972,208,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460726,13844,2235,275,,388,,,1420.0,455,133,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460727,13044,2307,554,13,271,,,1292.0,521,92,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460728,16163,2617,715,15,411,,,1263.0,640,133,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0460729,414176,72479,12956,458,11362,,,39854.0,15419,2763,,,,,,,,,,,,,,,,
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,33602TX0770105,3600,697,23,,160,,,471.0,65,,,,,,,,,,,,,,,,,
